alert_id,company_id,group_id,event,severity,direction,month_detected,month_evident,lead_time_months,trigger_signal,score_before,score_after,status,message
ALERT_00643,COMP_0416,GROUP_0040,regime_improving,review,up,2026-06,,,P1,56.2256063857,64.1150736579,resolved,"mejora confirmada dos meses seguidos: el score sube 7,9 puntos desde 2026-04: de 56,2 a 64,1 (sana)."
ALERT_00644,COMP_0418,GROUP_0070,regime_deteriorating,review,down,2026-06,,,C1,71.1463865353,56.7033203744,open,"deterioro confirmado dos meses seguidos: el score cae 14,4 puntos desde 2026-03: de 71,1 a 56,7 (vigilar)."
ALERT_00645,COMP_0428,GROUP_0213,regime_improving,review,up,2026-06,,,L1,61.170782002,72.3140099633,resolved,"mejora confirmada dos meses seguidos: el score sube 11,1 puntos desde 2026-03: de 61,2 a 72,3 (sana)."
ALERT_00646,COMP_0465,GROUP_0246,cap_LOCFULL,urgent,down,2026-06,2026-07,1,LOCFULL,70.7520458246,60,open,"linea de credito practicamente agotada: el techo recorta 10,8 puntos, de 70,8 sin techo a 60,0 (sana)."
ALERT_00647,COMP_0474,GROUP_0141,cap_LOCFULL,urgent,down,2026-06,2026-07,1,LOCFULL,68.8145918832,60,open,"linea de credito practicamente agotada: el techo recorta 8,8 puntos, de 68,8 sin techo a 60,0 (sana)."
ALERT_00648,COMP_0491,GROUP_0146,cap_LOCFULL,urgent,down,2026-06,2026-07,1,LOCFULL,74.98960296,60,open,"linea de credito practicamente agotada: el techo recorta 15,0 puntos, de 75,0 sin techo a 60,0 (sana)."
ALERT_00649,COMP_0515,GROUP_0117,cap_LOCFULL,urgent,down,2026-06,2026-07,1,LOCFULL,67.0149075536,60,open,"linea de credito practicamente agotada: el techo recorta 7,0 puntos, de 67,0 sin techo a 60,0 (sana)."
ALERT_00650,COMP_0532,GROUP_0017,regime_improving,watch,up,2026-06,,,L2,71.5697918045,73.420626375,resolved,"mejora confirmada dos meses seguidos: el score sube 1,9 puntos desde 2026-03: de 71,6 a 73,4 (sana)."
ALERT_00651,COMP_0534,GROUP_0184,regime_deteriorating,review,down,2026-06,,,D4,74.6514481982,39.2557102553,resolved,"deterioro confirmado dos meses seguidos: el score cae 35,4 puntos desde 2026-03: de 74,7 a 39,3 (tension)."
ALERT_00652,COMP_0546,GROUP_0095,level_shift_down,review,down,2026-06,,,A3,75.1515816405,66.2106582234,open,"escalon a la baja en el nivel del score: el nivel cae 8,9 puntos: mediana de los 3 ultimos meses 66,2 frente a 75,2 de los 6 anteriores (sana)."
ALERT_00653,COMP_0559,GROUP_0188,level_shift_down,review,down,2026-06,,,L3,47.8096753715,39.7807022704,resolved,"escalon a la baja en el nivel del score: el nivel cae 8,0 puntos: mediana de los 3 ultimos meses 39,8 frente a 47,8 de los 6 anteriores (tension)."
ALERT_00654,COMP_0563,GROUP_0200,level_shift_down,review,down,2026-06,,,P1,56.6018782929,45.8252433001,resolved,"escalon a la baja en el nivel del score: el nivel cae 10,8 puntos: mediana de los 3 ultimos meses 45,8 frente a 56,6 de los 6 anteriores (vigilar)."
ALERT_00655,COMP_0616,GROUP_0017,level_shift_down,review,down,2026-06,,,D1,68.0710047598,59.889986306,resolved,"escalon a la baja en el nivel del score: el nivel cae 8,2 puntos: mediana de los 3 ultimos meses 59,9 frente a 68,1 de los 6 anteriores (vigilar)."
ALERT_00656,COMP_0631,GROUP_0222,regime_deteriorating,review,down,2026-06,,,L1,53.2558540988,47.6217158072,open,"deterioro confirmado dos meses seguidos: el score cae 5,6 puntos desde 2026-03: de 53,3 a 47,6 (vigilar)."
ALERT_00657,COMP_0637,GROUP_0132,regime_improving,watch,up,2026-06,,,L1,51.3675301131,57.2580232572,resolved,"mejora confirmada dos meses seguidos: el score sube 5,9 puntos desde 2026-04: de 51,4 a 57,3 (vigilar)."
ALERT_00658,COMP_0638,GROUP_0108,level_shift_down,review,down,2026-06,,,D4,61.0831640265,50.9163876519,resolved,"escalon a la baja en el nivel del score: el nivel cae 10,2 puntos: mediana de los 3 ultimos meses 50,9 frente a 61,1 de los 6 anteriores (vigilar)."
ALERT_00659,COMP_0642,GROUP_0072,regime_improving,watch,up,2026-06,,,A2,66.5690525637,71.5001272132,resolved,"mejora confirmada dos meses seguidos: el score sube 4,9 puntos desde 2026-03: de 66,6 a 71,5 (sana)."
ALERT_00660,COMP_0659,GROUP_0035,cap_LOCFULL,urgent,down,2026-06,2026-07,1,LOCFULL,64.6853640843,60,open,"linea de credito practicamente agotada: el techo recorta 4,7 puntos, de 64,7 sin techo a 60,0 (sana)."
ALERT_00661,COMP_0678,GROUP_0154,regime_improving,watch,up,2026-06,,,A2,76.9977596744,79.841667057,resolved,"mejora confirmada dos meses seguidos: el score sube 2,8 puntos desde 2026-03: de 77,0 a 79,8 (sana)."
ALERT_00662,COMP_0729,GROUP_0018,level_shift_down,review,down,2026-06,,,L3,57.4935312546,44.8317503838,open,"escalon a la baja en el nivel del score: el nivel cae 12,7 puntos: mediana de los 3 ultimos meses 44,8 frente a 57,5 de los 6 anteriores (vigilar)."
ALERT_00663,COMP_0741,GROUP_0013,level_shift_down,review,down,2026-06,,,C3,54.5574322509,39.6929549423,open,"escalon a la baja en el nivel del score: el nivel cae 14,9 puntos: mediana de los 3 ultimos meses 39,7 frente a 54,6 de los 6 anteriores (tension)."
ALERT_00664,COMP_0751,GROUP_0142,level_shift_down,review,down,2026-06,,,L3,47.9415814208,38.2261732362,open,"escalon a la baja en el nivel del score: el nivel cae 9,7 puntos: mediana de los 3 ultimos meses 38,2 frente a 47,9 de los 6 anteriores (tension)."
ALERT_00665,COMP_0764,GROUP_0022,regime_improving,watch,up,2026-06,,,C3,54.8958543224,58.6057266493,resolved,"mejora confirmada dos meses seguidos: el score sube 3,7 puntos desde 2026-03: de 54,9 a 58,6 (vigilar)."
ALERT_00666,COMP_0780,GROUP_0065,level_shift_down,review,down,2026-06,,,P1,54.422831448,38.0525208061,resolved,"escalon a la baja en el nivel del score: el nivel cae 16,4 puntos: mediana de los 3 ultimos meses 38,1 frente a 54,4 de los 6 anteriores (tension)."
ALERT_00667,COMP_0788,GROUP_0045,regime_deteriorating,review,down,2026-06,,,D2,57.3505255784,51.9670601692,resolved,"deterioro confirmado dos meses seguidos: el score cae 5,4 puntos desde 2026-03: de 57,4 a 52,0 (vigilar)."
ALERT_00668,COMP_0808,GROUP_0015,regime_improving,watch,up,2026-06,,,P1,86.3853280713,87.4103432531,resolved,"mejora confirmada dos meses seguidos: el score sube 1,0 puntos desde 2026-03: de 86,4 a 87,4 (excepcionalmente solida)."
ALERT_00669,COMP_0825,GROUP_0043,cap_LOCFULL,urgent,down,2026-06,2026-07,1,LOCFULL,89.8947716579,60,open,"linea de credito practicamente agotada: el techo recorta 29,9 puntos, de 89,9 sin techo a 60,0 (sana)."
ALERT_00670,COMP_0857,GROUP_0097,level_shift_down,review,down,2026-06,2026-07,1,L3,64.360894291,40,open,"escalon a la baja en el nivel del score: el nivel cae 24,4 puntos: mediana de los 3 ultimos meses 40,0 frente a 64,4 de los 6 anteriores (vigilar)."
ALERT_00671,COMP_0875,GROUP_0141,cap_LOCFULL,urgent,down,2026-06,2026-07,1,LOCFULL,92.357478291,60,open,"linea de credito practicamente agotada: el techo recorta 32,4 puntos, de 92,4 sin techo a 60,0 (sana)."
ALERT_00672,COMP_0885,GROUP_0158,level_shift_up,watch,up,2026-06,,,L1,80.112260844,89.2534900562,resolved,"escalon al alza en el nivel del score: el nivel sube 9,1 puntos: mediana de los 3 ultimos meses 89,3 frente a 80,1 de los 6 anteriores (excepcionalmente solida)."
ALERT_00673,COMP_0904,GROUP_0129,level_shift_down,review,down,2026-06,2026-07,1,C3,72.0382086343,62.3377308268,open,"escalon a la baja en el nivel del score: el nivel cae 9,7 puntos: mediana de los 3 ultimos meses 62,3 frente a 72,0 de los 6 anteriores (sana)."
ALERT_00674,COMP_0904,GROUP_0129,regime_deteriorating,review,down,2026-06,2026-07,1,C3,71.3716541949,60.3447202691,open,"deterioro confirmado dos meses seguidos: el score cae 11,0 puntos desde 2026-03: de 71,4 a 60,3 (sana)."
ALERT_00675,COMP_0914,GROUP_0244,regime_deteriorating,watch,down,2026-06,,,P1,58.0291427777,55.0749214487,open,"deterioro confirmado dos meses seguidos: el score cae 3,0 puntos desde 2026-03: de 58,0 a 55,1 (vigilar)."
ALERT_00676,COMP_0935,GROUP_0018,level_shift_down,review,down,2026-06,,,L1,61.0182059599,50.0375520563,resolved,"escalon a la baja en el nivel del score: el nivel cae 11,0 puntos: mediana de los 3 ultimos meses 50,0 frente a 61,0 de los 6 anteriores (vigilar)."
ALERT_00677,COMP_0952,GROUP_0103,cap_LOCFULL,urgent,down,2026-06,2026-07,1,LOCFULL,74.9074028868,60,open,"linea de credito practicamente agotada: el techo recorta 14,9 puntos, de 74,9 sin techo a 60,0 (sana)."
ALERT_00678,COMP_0960,GROUP_0137,regime_improving,watch,up,2026-06,,,C4,41.2201477675,45.4978189122,resolved,"mejora confirmada dos meses seguidos: el score sube 4,3 puntos desde 2026-04: de 41,2 a 45,5 (vigilar)."
ALERT_00679,COMP_0974,GROUP_0195,cap_LOCFULL,urgent,down,2026-06,2026-07,1,LOCFULL,79.4296430306,60,open,"linea de credito practicamente agotada: el techo recorta 19,4 puntos, de 79,4 sin techo a 60,0 (sana)."
ALERT_00680,COMP_0979,GROUP_0018,regime_deteriorating,review,down,2026-06,,,L1,46.2067506233,35.6427124905,open,"deterioro confirmado dos meses seguidos: el score cae 10,6 puntos desde 2026-03: de 46,2 a 35,6 (tension)."
ALERT_00681,COMP_1000,GROUP_0105,level_shift_down,review,down,2026-06,,,P1,84.5203928575,65.5520497552,resolved,"escalon a la baja en el nivel del score: el nivel cae 19,0 puntos: mediana de los 3 ultimos meses 65,6 frente a 84,5 de los 6 anteriores (sana)."
ALERT_00682,COMP_1005,GROUP_0172,regime_deteriorating,watch,down,2026-06,,,D3,63.9943346433,56.0279468279,open,"deterioro confirmado dos meses seguidos: el score cae 8,0 puntos desde 2026-04: de 64,0 a 56,0 (vigilar)."
ALERT_00683,COMP_1037,GROUP_0081,level_shift_up,watch,up,2026-06,,,L1,67.3154922581,78.8896381638,resolved,"escalon al alza en el nivel del score: el nivel sube 11,6 puntos: mediana de los 3 ultimos meses 78,9 frente a 67,3 de los 6 anteriores (sana)."
ALERT_00684,COMP_1049,GROUP_0025,cap_LOCFULL,urgent,down,2026-06,2026-07,1,LOCFULL,77.8912704991,60,open,"linea de credito practicamente agotada: el techo recorta 17,9 puntos, de 77,9 sin techo a 60,0 (sana)."
ALERT_00685,COMP_1069,GROUP_0155,regime_improving,watch,up,2026-06,,,C1,32.1093390851,36.9568020972,resolved,"mejora confirmada dos meses seguidos: el score sube 4,8 puntos desde 2026-04: de 32,1 a 37,0 (tension)."
ALERT_00686,COMP_1091,GROUP_0103,cap_LOCFULL,urgent,down,2026-06,2026-07,1,LOCFULL,74.9176535023,60,open,"linea de credito practicamente agotada: el techo recorta 14,9 puntos, de 74,9 sin techo a 60,0 (sana)."
ALERT_00687,COMP_1127,GROUP_0108,regime_deteriorating,watch,down,2026-06,,,P4,81.4792984503,78.4623229367,resolved,"deterioro confirmado dos meses seguidos: el score cae 3,0 puntos desde 2026-03: de 81,5 a 78,5 (sana)."
ALERT_00688,COMP_1136,GROUP_0222,regime_deteriorating,watch,down,2026-06,,,L4,70.1029195008,66.2115835922,resolved,"deterioro confirmado dos meses seguidos: el score cae 3,9 puntos desde 2026-03: de 70,1 a 66,2 (sana)."
ALERT_00689,COMP_1137,GROUP_0159,level_shift_down,review,down,2026-06,2026-07,1,A2,71.7693260194,63.1686794838,open,"escalon a la baja en el nivel del score: el nivel cae 8,6 puntos: mediana de los 3 ultimos meses 63,2 frente a 71,8 de los 6 anteriores (sana)."
ALERT_00690,COMP_1138,GROUP_0155,level_shift_down,review,down,2026-06,2026-07,1,L3,92.0393134604,40,resolved,"escalon a la baja en el nivel del score: el nivel cae 52,0 puntos: mediana de los 3 ultimos meses 40,0 frente a 92,0 de los 6 anteriores (vigilar)."
ALERT_00691,COMP_1142,GROUP_0202,level_shift_up,watch,up,2026-06,,,P1,55.5654642807,63.7907170788,resolved,"escalon al alza en el nivel del score: el nivel sube 8,2 puntos: mediana de los 3 ultimos meses 63,8 frente a 55,6 de los 6 anteriores (sana)."
ALERT_00692,COMP_1149,GROUP_0057,regime_deteriorating,watch,down,2026-06,,,L3,73.971637791,71.3458732433,resolved,"deterioro confirmado dos meses seguidos: el score cae 2,6 puntos desde 2026-05: de 74,0 a 71,3 (sana)."
ALERT_00693,COMP_1174,GROUP_0148,level_shift_down,review,down,2026-06,,,L1,43.9114581223,35.5985814701,resolved,"escalon a la baja en el nivel del score: el nivel cae 8,3 puntos: mediana de los 3 ultimos meses 35,6 frente a 43,9 de los 6 anteriores (tension)."
ALERT_00694,COMP_1185,GROUP_0126,regime_deteriorating,review,down,2026-06,,,L3,58.9226896973,52.7717669802,resolved,"deterioro confirmado dos meses seguidos: el score cae 6,2 puntos desde 2026-03: de 58,9 a 52,8 (vigilar)."
ALERT_00695,COMP_1230,GROUP_0019,regime_deteriorating,review,down,2026-06,,,A2,52.8777977426,40.8551451806,open,"deterioro confirmado dos meses seguidos: el score cae 12,0 puntos desde 2026-04: de 52,9 a 40,9 (vigilar)."
ALERT_00696,COMP_1267,GROUP_0095,regime_deteriorating,watch,down,2026-06,,,L1,61.8882548061,58.1208223541,open,"deterioro confirmado dos meses seguidos: el score cae 3,8 puntos desde 2026-04: de 61,9 a 58,1 (vigilar)."
ALERT_00697,COMP_1272,GROUP_0077,cap_LOCFULL,urgent,down,2026-06,2026-07,1,LOCFULL,66.7077425782,60,open,"linea de credito practicamente agotada: el techo recorta 6,7 puntos, de 66,7 sin techo a 60,0 (sana)."
ALERT_00698,COMP_0009,GROUP_0225,level_shift_up,watch,up,2026-07,,,P1,60.3011677722,71.4227346452,resolved,"escalon al alza en el nivel del score: el nivel sube 11,1 puntos: mediana de los 3 ultimos meses 71,4 frente a 60,3 de los 6 anteriores (sana)."
ALERT_00699,COMP_0009,GROUP_0225,regime_improving,review,up,2026-07,,,P1,62.6474980624,78.1293563853,resolved,"mejora confirmada dos meses seguidos: el score sube 15,5 puntos desde 2026-04: de 62,6 a 78,1 (sana)."
ALERT_00700,COMP_0023,GROUP_0237,level_shift_up,watch,up,2026-07,,,L1,64.196406181,72.6281082712,resolved,"escalon al alza en el nivel del score: el nivel sube 8,4 puntos: mediana de los 3 ultimos meses 72,6 frente a 64,2 de los 6 anteriores (sana)."
ALERT_00701,COMP_0036,GROUP_0103,regime_deteriorating,watch,down,2026-07,,,L5,78.0659839319,74.9724381936,open,"deterioro confirmado dos meses seguidos: el score cae 3,1 puntos desde 2026-04: de 78,1 a 75,0 (sana)."
ALERT_00702,COMP_0047,GROUP_0018,regime_deteriorating,review,down,2026-07,,,D3,61.9191077306,49.9317745986,resolved,"deterioro confirmado dos meses seguidos: el score cae 12,0 puntos desde 2026-04: de 61,9 a 49,9 (vigilar)."
ALERT_00703,COMP_0060,GROUP_0112,level_shift_down,review,down,2026-07,,,C2,73.3177498145,65.1721904079,open,"escalon a la baja en el nivel del score: el nivel cae 8,1 puntos: mediana de los 3 ultimos meses 65,2 frente a 73,3 de los 6 anteriores (sana)."
ALERT_00704,COMP_0085,GROUP_0155,level_shift_down,review,down,2026-07,,,L3,65.5229219121,53.082550966,resolved,"escalon a la baja en el nivel del score: el nivel cae 12,4 puntos: mediana de los 3 ultimos meses 53,1 frente a 65,5 de los 6 anteriores (vigilar)."
ALERT_00705,COMP_0094,GROUP_0021,level_shift_down,review,down,2026-07,2026-08,1,D1,72.4295025841,60,open,"escalon a la baja en el nivel del score: el nivel cae 12,4 puntos: mediana de los 3 ultimos meses 60,0 frente a 72,4 de los 6 anteriores (sana)."
ALERT_00706,COMP_0095,GROUP_0240,cap_NEGCASH,urgent,down,2026-07,2026-08,1,NEGCASH,80.2024521738,40,open,"caja agregada en negativo dos meses seguidos: el techo recorta 40,2 puntos, de 80,2 sin techo a 40,0 (vigilar)."
ALERT_00707,COMP_0105,GROUP_0079,regime_improving,watch,up,2026-07,,,C3,69.0320772505,72.1234641418,resolved,"mejora confirmada dos meses seguidos: el score sube 3,1 puntos desde 2026-04: de 69,0 a 72,1 (sana)."
ALERT_00708,COMP_0131,GROUP_0070,level_shift_down,review,down,2026-07,,,P1,67.5451456515,54.5099533626,open,"escalon a la baja en el nivel del score: el nivel cae 13,0 puntos: mediana de los 3 ultimos meses 54,5 frente a 67,5 de los 6 anteriores (vigilar)."
ALERT_00709,COMP_0131,GROUP_0070,regime_deteriorating,review,down,2026-07,,,P1,67.9627485013,50.8493530629,open,"deterioro confirmado dos meses seguidos: el score cae 17,1 puntos desde 2026-04: de 68,0 a 50,8 (vigilar)."
ALERT_00710,COMP_0153,GROUP_0115,regime_improving,watch,up,2026-07,,,A1,77.5798858796,81.3033311989,resolved,"mejora confirmada dos meses seguidos: el score sube 3,7 puntos desde 2026-04: de 77,6 a 81,3 (excepcionalmente solida)."
ALERT_00711,COMP_0154,GROUP_0003,cap_NEGCASH,urgent,down,2026-07,2026-08,1,NEGCASH,63.3657009323,40,open,"caja agregada en negativo dos meses seguidos: el techo recorta 23,4 puntos, de 63,4 sin techo a 40,0 (vigilar)."
ALERT_00712,COMP_0195,GROUP_0065,level_shift_down,review,down,2026-07,,,L1,52.8266316804,43.1517400984,open,"escalon a la baja en el nivel del score: el nivel cae 9,7 puntos: mediana de los 3 ultimos meses 43,2 frente a 52,8 de los 6 anteriores (tension)."
ALERT_00713,COMP_0200,GROUP_0224,level_shift_down,review,down,2026-07,,,A5,67.8934263653,58.7332156566,open,"escalon a la baja en el nivel del score: el nivel cae 9,2 puntos: mediana de los 3 ultimos meses 58,7 frente a 67,9 de los 6 anteriores (vigilar)."
ALERT_00714,COMP_0210,GROUP_0117,regime_deteriorating,review,down,2026-07,,,D2,70.9149099925,63.715915068,open,"deterioro confirmado dos meses seguidos: el score cae 7,2 puntos desde 2026-04: de 70,9 a 63,7 (sana)."
ALERT_00715,COMP_0278,GROUP_0162,level_shift_up,watch,up,2026-07,,,A3,45.2853353774,53.3812358185,resolved,"escalon al alza en el nivel del score: el nivel sube 8,1 puntos: mediana de los 3 ultimos meses 53,4 frente a 45,3 de los 6 anteriores (vigilar)."
ALERT_00716,COMP_0278,GROUP_0162,regime_improving,review,up,2026-07,,,A3,46.7204986038,53.3812358185,resolved,"mejora confirmada dos meses seguidos: el score sube 6,7 puntos desde 2026-04: de 46,7 a 53,4 (vigilar)."
ALERT_00717,COMP_0287,GROUP_0231,level_shift_down,review,down,2026-07,,,D2,68.8315718127,59.4158910366,open,"escalon a la baja en el nivel del score: el nivel cae 9,4 puntos: mediana de los 3 ultimos meses 59,4 frente a 68,8 de los 6 anteriores (vigilar)."
ALERT_00718,COMP_0393,GROUP_0054,regime_deteriorating,watch,down,2026-07,,,L2,76.7303547545,72.2879288805,resolved,"deterioro confirmado dos meses seguidos: el score cae 4,4 puntos desde 2026-04: de 76,7 a 72,3 (sana)."
ALERT_00719,COMP_0410,GROUP_0112,regime_improving,watch,up,2026-07,,,C3,56.3736074644,59.9134951087,resolved,"mejora confirmada dos meses seguidos: el score sube 3,5 puntos desde 2026-04: de 56,4 a 59,9 (vigilar)."
ALERT_00720,COMP_0430,GROUP_0182,regime_deteriorating,review,down,2026-07,,,P1,64.1349026776,54.3555905904,open,"deterioro confirmado dos meses seguidos: el score cae 9,8 puntos desde 2026-04: de 64,1 a 54,4 (vigilar)."
ALERT_00721,COMP_0447,GROUP_0190,regime_improving,watch,up,2026-07,,,D1,69.3510889178,74.4033476101,resolved,"mejora confirmada dos meses seguidos: el score sube 5,1 puntos desde 2026-05: de 69,4 a 74,4 (sana)."
ALERT_00722,COMP_0469,GROUP_0149,cap_NEGCASH,urgent,down,2026-07,2026-08,1,NEGCASH,43.1273597581,40,open,"caja agregada en negativo dos meses seguidos: el techo recorta 3,1 puntos, de 43,1 sin techo a 40,0 (vigilar)."
ALERT_00723,COMP_0474,GROUP_0141,level_shift_down,review,down,2026-07,2026-08,1,D1,73.1891067877,60,open,"escalon a la baja en el nivel del score: el nivel cae 13,2 puntos: mediana de los 3 ultimos meses 60,0 frente a 73,2 de los 6 anteriores (sana)."
ALERT_00724,COMP_0491,GROUP_0146,level_shift_down,review,down,2026-07,2026-08,1,D1,74.1737463805,60,open,"escalon a la baja en el nivel del score: el nivel cae 14,2 puntos: mediana de los 3 ultimos meses 60,0 frente a 74,2 de los 6 anteriores (sana)."
ALERT_00725,COMP_0515,GROUP_0117,level_shift_down,review,down,2026-07,2026-08,1,D1,69.4851033369,60,open,"escalon a la baja en el nivel del score: el nivel cae 9,5 puntos: mediana de los 3 ultimos meses 60,0 frente a 69,5 de los 6 anteriores (sana)."
ALERT_00726,COMP_0517,GROUP_0165,regime_improving,watch,up,2026-07,,,L2,74.3562876038,78.358589963,resolved,"mejora confirmada dos meses seguidos: el score sube 4,0 puntos desde 2026-04: de 74,4 a 78,4 (sana)."
ALERT_00727,COMP_0522,GROUP_0066,level_shift_down,review,down,2026-07,,,L2,78.5179908642,69.5584018309,open,"escalon a la baja en el nivel del score: el nivel cae 9,0 puntos: mediana de los 3 ultimos meses 69,6 frente a 78,5 de los 6 anteriores (sana)."
ALERT_00728,COMP_0522,GROUP_0066,regime_deteriorating,review,down,2026-07,,,L2,78.0979637519,69.5584018309,open,"deterioro confirmado dos meses seguidos: el score cae 8,5 puntos desde 2026-04: de 78,1 a 69,6 (sana)."
ALERT_00729,COMP_0534,GROUP_0184,level_shift_down,review,down,2026-07,,,D4,74.6985882251,40.2158317768,resolved,"escalon a la baja en el nivel del score: el nivel cae 34,5 puntos: mediana de los 3 ultimos meses 40,2 frente a 74,7 de los 6 anteriores (vigilar)."
ALERT_00730,COMP_0548,GROUP_0217,level_shift_down,review,down,2026-07,2026-08,1,L2,56.5449825524,43.9814142163,open,"escalon a la baja en el nivel del score: el nivel cae 12,6 puntos: mediana de los 3 ultimos meses 44,0 frente a 56,5 de los 6 anteriores (vigilar)."
ALERT_00731,COMP_0548,GROUP_0217,regime_deteriorating,review,down,2026-07,2026-08,1,L2,56.0214144302,43.9814142163,open,"deterioro confirmado dos meses seguidos: el score cae 12,0 puntos desde 2026-04: de 56,0 a 44,0 (vigilar)."
ALERT_00732,COMP_0588,GROUP_0218,level_shift_down,review,down,2026-07,2026-08,1,L3,30.4965609134,20.9916720637,open,"escalon a la baja en el nivel del score: el nivel cae 9,5 puntos: mediana de los 3 ultimos meses 21,0 frente a 30,5 de los 6 anteriores (tension)."
ALERT_00733,COMP_0591,GROUP_0185,level_shift_down,review,down,2026-07,,,L1,63.9382671405,53.1912527513,open,"escalon a la baja en el nivel del score: el nivel cae 10,7 puntos: mediana de los 3 ultimos meses 53,2 frente a 63,9 de los 6 anteriores (vigilar)."
ALERT_00734,COMP_0607,GROUP_0023,regime_deteriorating,watch,down,2026-07,,,A3,69.0688695813,65.5980101367,resolved,"deterioro confirmado dos meses seguidos: el score cae 3,5 puntos desde 2026-04: de 69,1 a 65,6 (sana)."
ALERT_00735,COMP_0609,GROUP_0129,regime_deteriorating,watch,down,2026-07,,,A1,66.3448351124,61.2908091134,resolved,"deterioro confirmado dos meses seguidos: el score cae 5,1 puntos desde 2026-05: de 66,3 a 61,3 (sana)."
ALERT_00736,COMP_0616,GROUP_0017,regime_deteriorating,review,down,2026-07,,,A2,67.9813905059,57.2792388154,open,"deterioro confirmado dos meses seguidos: el score cae 10,7 puntos desde 2026-04: de 68,0 a 57,3 (vigilar)."
ALERT_00737,COMP_0631,GROUP_0222,level_shift_down,review,down,2026-07,,,L1,57.6852569475,47.6217158072,open,"escalon a la baja en el nivel del score: el nivel cae 10,1 puntos: mediana de los 3 ultimos meses 47,6 frente a 57,7 de los 6 anteriores (vigilar)."
ALERT_00738,COMP_0662,GROUP_0054,level_shift_down,review,down,2026-07,,,D2,55.8308348439,42.7950868778,open,"escalon a la baja en el nivel del score: el nivel cae 13,0 puntos: mediana de los 3 ultimos meses 42,8 frente a 55,8 de los 6 anteriores (vigilar)."
ALERT_00739,COMP_0662,GROUP_0054,regime_deteriorating,review,down,2026-07,,,D2,55.3413624192,42.7950868778,open,"deterioro confirmado dos meses seguidos: el score cae 12,5 puntos desde 2026-04: de 55,3 a 42,8 (vigilar)."
ALERT_00740,COMP_0719,GROUP_0068,level_shift_up,watch,up,2026-07,,,L2,42.8350790658,51.3803467306,resolved,"escalon al alza en el nivel del score: el nivel sube 8,5 puntos: mediana de los 3 ultimos meses 51,4 frente a 42,8 de los 6 anteriores (vigilar)."
ALERT_00741,COMP_0719,GROUP_0068,regime_improving,review,up,2026-07,,,L2,45.4189322376,57.8049601512,resolved,"mejora confirmada dos meses seguidos: el score sube 12,4 puntos desde 2026-04: de 45,4 a 57,8 (vigilar)."
ALERT_00742,COMP_0728,GROUP_0183,regime_deteriorating,watch,down,2026-07,,,P1,69.3952092381,65.6032671283,open,"deterioro confirmado dos meses seguidos: el score cae 3,8 puntos desde 2026-04: de 69,4 a 65,6 (sana)."
ALERT_00743,COMP_0729,GROUP_0018,regime_deteriorating,review,down,2026-07,,,L3,48.7286734721,40.1797484097,resolved,"deterioro confirmado dos meses seguidos: el score cae 8,5 puntos desde 2026-04: de 48,7 a 40,2 (vigilar)."
ALERT_00744,COMP_0737,GROUP_0205,regime_improving,review,up,2026-07,,,C1,44.7569166466,51.6486069241,resolved,"mejora confirmada dos meses seguidos: el score sube 6,9 puntos desde 2026-04: de 44,8 a 51,6 (vigilar)."
ALERT_00745,COMP_0741,GROUP_0013,regime_deteriorating,review,down,2026-07,,,C3,47.2590587518,38.8832913979,open,"deterioro confirmado dos meses seguidos: el score cae 8,4 puntos desde 2026-04: de 47,3 a 38,9 (tension)."
ALERT_00746,COMP_0774,GROUP_0103,regime_deteriorating,watch,down,2026-07,,,A1,66.4006721677,64.2062471481,open,"deterioro confirmado dos meses seguidos: el score cae 2,2 puntos desde 2026-04: de 66,4 a 64,2 (sana)."
ALERT_00747,COMP_0780,GROUP_0065,regime_deteriorating,review,down,2026-07,,,P1,47.2854554456,37.7692279117,open,"deterioro confirmado dos meses seguidos: el score cae 9,5 puntos desde 2026-04: de 47,3 a 37,8 (tension)."
ALERT_00748,COMP_0825,GROUP_0043,level_shift_down,review,down,2026-07,2026-08,1,D1,94.4831960456,60,open,"escalon a la baja en el nivel del score: el nivel cae 34,5 puntos: mediana de los 3 ultimos meses 60,0 frente a 94,5 de los 6 anteriores (sana)."
ALERT_00749,COMP_0833,GROUP_0158,level_shift_down,review,down,2026-07,,,L1,64.3258559216,51.7093080608,open,"escalon a la baja en el nivel del score: el nivel cae 12,6 puntos: mediana de los 3 ultimos meses 51,7 frente a 64,3 de los 6 anteriores (vigilar)."
ALERT_00750,COMP_0833,GROUP_0158,regime_deteriorating,review,down,2026-07,,,L1,61.0610085373,51.7093080608,open,"deterioro confirmado dos meses seguidos: el score cae 9,4 puntos desde 2026-04: de 61,1 a 51,7 (vigilar)."
ALERT_00751,COMP_0838,GROUP_0250,level_shift_down,review,down,2026-07,,,L2,83.7679119211,75.1882070829,resolved,"escalon a la baja en el nivel del score: el nivel cae 8,6 puntos: mediana de los 3 ultimos meses 75,2 frente a 83,8 de los 6 anteriores (sana)."
ALERT_00752,COMP_0862,GROUP_0132,regime_improving,review,up,2026-07,,,L2,64.0737713888,69.3578720666,resolved,"mejora confirmada dos meses seguidos: el score sube 5,3 puntos desde 2026-04: de 64,1 a 69,4 (sana)."
