group_id,month,score,band,regime,delta_1m,delta_3m,outlook_6m,outlook_low,outlook_high,confidence,n_companies_scored,dispersion,weakest_company,weakest_score,strongest_company,intragroup_dependency_max
GROUP_0200,2025-08,70.2549081391,healthy,stable,-0.014222832466,-0.572765569501,70.1823716936,60.7763310813,79.5884123059,0.654809181782,9,43.3262948241,COMP_1093,45.1150432318,COMP_0466,0.393912683596
GROUP_0200,2025-09,73.085667093,healthy,stable,2.83075895391,1.86873042669,75.5880137244,66.1819731121,84.9940543367,0.654809181782,9,37.3346248865,COMP_1093,49.0075781925,COMP_0466,0.410875478474
GROUP_0200,2025-10,73.6053329366,healthy,stable,0.519665843509,3.33620196495,76.438545349,67.0325047367,85.8445859613,0.654809181782,9,43.3144553928,COMP_1093,44.7282540368,COMP_0466,0.457345057876
GROUP_0200,2025-11,74.0284577646,healthy,stable,0.423124828011,3.77354962543,77.0736630091,67.6676223968,86.4797036214,0.654809181782,9,42.9017259541,COMP_1093,46.2872499591,COMP_0466,0.406266959693
GROUP_0200,2025-12,74.0041364234,healthy,stable,-0.0243213411972,0.918469330323,77.8138419842,68.4078013719,87.2198825965,0.841897331185,9,42.9512460377,COMP_1093,48.0453186404,COMP_0466,0.341163624444
GROUP_0200,2026-01,73.0859346823,healthy,stable,-0.918201741078,-0.519398254265,75.2438713051,65.8378306929,84.6499119174,0.841897519434,9,41.8531485215,COMP_1093,49.5801651693,COMP_0466,0.377981508724
GROUP_0200,2026-02,74.4806828993,healthy,stable,1.39474821697,0.452225134693,75.5967541017,66.1907134894,85.002794714,0.841897519434,9,45.6037624451,COMP_1093,49.660035322,COMP_0466,0.570986739554
GROUP_0200,2026-03,75.2802518291,healthy,stable,0.799568929795,1.27611540569,76.4954453426,67.0894047303,85.9014859549,0.841897519434,9,46.2982703088,COMP_1093,50.3054452641,COMP_0466,0.545009079583
GROUP_0200,2026-04,74.3519218775,healthy,stable,-0.928329951568,1.2659871952,75.1207046065,65.7146639942,84.5267452188,0.841897519434,9,48.2902884211,COMP_1093,47.5464100866,COMP_0466,0.455158904426
GROUP_0200,2026-05,73.2516365433,healthy,stable,-1.10028533422,-1.22904635599,73.462906416,64.0568658037,82.8689470283,0.841897519434,9,51.9239346406,COMP_0563,44.7335049609,COMP_0466,0.368755083488
GROUP_0200,2026-06,74.5412193171,healthy,stable,1.28958277388,-0.739032511907,74.7524891899,65.3464485776,84.1585298022,0.935441594135,9,48.6892761051,COMP_0563,48.1565961834,COMP_0466,0.360190291177
GROUP_0200,2026-07,75.2469930101,healthy,stable,0.705773692999,0.89507113266,75.324176943,65.9181363307,84.7302175552,0.935441688259,9,42.4589432057,COMP_1093,54.3764576476,COMP_0466,0.48123075584
GROUP_0200,2026-08,72.8962194975,healthy,stable,-2.35077351265,-0.355417045772,71.6398642273,62.233823615,81.0459048395,0.935441688259,9,45.5840270812,COMP_1093,51.6250222673,COMP_0466,0.497293566299
GROUP_0201,2025-10,66.9020638508,healthy,warmup,,,66.9020638508,57.4960232385,76.3081044631,0.274488888889,1,0,COMP_0403,66.9020638508,COMP_0403,
GROUP_0201,2025-11,68.0870659614,healthy,warmup,1.1850021106,,68.0870659614,58.6810253491,77.4931065737,0.274488888889,1,0,COMP_0403,68.0870659614,COMP_0403,
GROUP_0201,2025-12,69.8622910757,healthy,warmup,1.77522511423,,77.410870499,68.0048298867,86.8169111113,0.274488888889,1,0,COMP_0403,69.8622910757,COMP_0403,
GROUP_0201,2026-01,68.0648792675,healthy,stable,-1.7974118082,1.16281541663,72.0750277536,62.6689871413,81.4810683659,0.274488888889,1,0,COMP_0403,68.0648792675,COMP_0403,
GROUP_0201,2026-02,70.1856945327,healthy,stable,2.12081526524,2.09862857127,74.062843378,64.6568027657,83.4688839903,0.274488888889,1,0,COMP_0403,70.1856945327,COMP_0403,
GROUP_0201,2026-03,70.1600229025,healthy,stable,-0.0256716302017,0.297731826839,73.4831411352,64.0771005229,82.8891817475,0.480355555556,1,0,COMP_0403,70.1600229025,COMP_0403,
GROUP_0201,2026-04,68.8374558373,healthy,stable,-1.32256706518,0.772576569862,69.6028535107,60.1968128984,79.008894123,0.480355555556,1,0,COMP_0403,68.8374558373,COMP_0403,
GROUP_0201,2026-05,49.4311387409,watch,stable,-19.4063170964,-20.7545557918,45.9931300677,36.5870894554,55.3991706799,0.480355555556,1,0,COMP_0403,49.4311387409,COMP_0403,
GROUP_0201,2026-06,37.6737615131,stress,stable,-11.7573772278,-32.4862613894,6.67482140358,0,16.0808620159,0.480355555556,1,0,COMP_0403,37.6737615131,COMP_0403,
GROUP_0201,2026-07,39.6160021026,stress,stable,1.94224058957,-29.2214537347,0.672375582803,0,10.0784161951,0.480355555556,1,0,COMP_0403,39.6160021026,COMP_0403,
GROUP_0201,2026-08,49.383788892,watch,stable,9.76778678936,-0.0473498488831,24.3551904645,14.9491498522,33.7612310768,0.480355555556,1,0,COMP_0403,49.383788892,COMP_0403,
GROUP_0202,2024-09,69.1921741889,healthy,warmup,,,69.1921741889,59.7861335766,78.5982148012,0.333108073073,6,28.187946581,COMP_0525,54.3008976478,COMP_0450,0.39050835139
GROUP_0202,2024-10,68.7780949009,healthy,warmup,-0.414079287988,,68.7780949009,59.3720542886,78.1841355132,0.333108073073,6,30.7569192352,COMP_0525,53.3028190706,COMP_0450,0.460116743362
GROUP_0202,2024-11,68.7473045948,healthy,warmup,-0.0307903061268,,67.6128871298,58.2068465175,77.0189277421,0.333108073073,6,24.6584290278,COMP_0525,56.9163330154,COMP_0450,0.450156737936
GROUP_0202,2024-12,68.6063017157,healthy,stable,-0.141002879067,-0.585872473182,67.7487527719,58.3427121596,77.1547933842,0.333108073073,6,23.3895577572,COMP_0525,56.7079186117,COMP_0450,0.369693901994
GROUP_0202,2025-01,69.0967201668,healthy,stable,0.490418451147,0.318625265953,68.7991685751,59.3931279628,78.2052091874,0.333108073073,6,27.9422190679,COMP_0525,51.5066849739,COMP_0450,0.394706229038
GROUP_0202,2025-02,70.7703260732,healthy,stable,1.67360590639,2.02302147847,71.3119890254,61.9059484131,80.7180296376,0.582939127878,6,28.1193621488,COMP_0525,53.6463976849,COMP_0450,0.405550365239
GROUP_0202,2025-03,71.3092652918,healthy,stable,0.5389392186,2.70296357614,73.8910590906,64.4850184783,83.2970997029,0.582939127878,6,27.4908890112,COMP_0525,53.3665759484,COMP_0450,0.413708102713
GROUP_0202,2025-04,70.4862652024,healthy,stable,-0.823000089439,1.38954503555,72.9873993032,63.581358691,82.3934399155,0.582939127878,6,24.0164624352,COMP_0525,55.3711863357,COMP_0450,0.489574587956
GROUP_0202,2025-05,72.1437403009,healthy,improving,1.65747509851,1.37341422767,74.8923303158,65.4862897035,84.2983709281,0.582939127878,6,24.8284437911,COMP_0525,55.8864111698,COMP_0450,0.409477178473
GROUP_0202,2025-06,71.6387276721,healthy,improving,-0.505012628771,0.329462380298,74.0009542326,64.5949136203,83.4069948449,0.582939127878,6,36.0879863247,COMP_0525,54.0466669299,COMP_1173,0.386725787743
GROUP_0202,2025-07,71.4878081143,healthy,improving,-0.150919557819,1.00154291192,72.2196397962,62.8135991839,81.6256804085,0.582939127878,6,40.0271161801,COMP_1142,50,COMP_1173,0.442236872882
GROUP_0202,2025-08,71.9995131921,healthy,stable,0.511705077738,-0.144227108851,72.7035660503,63.297525438,82.1096066626,0.749493164415,6,38.3611101533,COMP_1142,50,COMP_1173,0.40123574427
GROUP_0202,2025-09,73.4991058259,healthy,stable,1.49959263385,1.86037815377,75.4284970127,66.0224564004,84.834537625,0.749493164415,6,31.7422107561,COMP_0525,55.893784987,COMP_1173,0.497170474639
GROUP_0202,2025-10,70.1864162501,healthy,stable,-3.31268957579,-1.3013918642,69.4167265052,60.010685893,78.8227671175,0.749493164415,6,33.5062874032,COMP_0525,53.25056912,COMP_1173,0.547329196279
GROUP_0202,2025-11,71.3569383968,healthy,stable,1.17052214666,-0.642574795278,71.0695133359,61.6634727236,80.4755539482,0.749493164415,6,33.5368218662,COMP_0525,53.3724768041,COMP_1173,0.460146032388
GROUP_0202,2025-12,70.9660599796,healthy,stable,-0.390878417148,-2.53304584627,69.8736828277,60.4676422154,79.2797234399,0.749493164415,6,35.2850116163,COMP_0525,54.514080816,COMP_1173,0.447891985083
GROUP_0202,2026-01,70.311104205,healthy,stable,-0.65495577464,0.124687954873,68.3176242775,58.9115836652,77.7236648898,0.749493164415,6,37.6513016137,COMP_0525,51.7198837843,COMP_1173,0.448313653324
GROUP_0202,2026-02,68.9009625936,healthy,stable,-1.41014161142,-2.45597580321,64.8362605269,55.4302199146,74.2423011392,0.832770182683,6,31.4485467382,COMP_0525,55.1543920421,COMP_1173,0.398052478214
GROUP_0202,2026-03,69.7535453923,healthy,stable,0.852582798777,-1.21251458728,67.7600654649,58.3540248526,77.1661060772,0.832770182683,6,33.4075396223,COMP_0525,52.3830201685,COMP_1173,0.428022476624
GROUP_0202,2026-04,70.9938884205,healthy,stable,1.24034302813,0.682784215489,69.000408493,59.5943678807,78.4064491053,0.832770182683,6,30.1084344908,COMP_0525,54.8478632464,COMP_1173,0.396226676003
GROUP_0202,2026-05,71.0110051766,healthy,stable,0.0171167561615,2.11004258307,71.0983006331,61.6922600208,80.5043412453,0.832770182683,6,33.1672273197,COMP_0525,54.1002545947,COMP_1173,0.397079656461
GROUP_0202,2026-06,72.7303073771,healthy,stable,1.71930220046,2.97676198475,76.3173797683,66.911339156,85.7234203806,0.832770182683,6,30.5270595378,COMP_0525,55.5382242934,COMP_1173,0.315945627966
GROUP_0202,2026-07,73.4191153767,healthy,stable,0.688807999576,2.42522695619,78.0276312154,68.6215906032,87.4336718277,0.832770182683,6,36.6285232838,COMP_0525,54.3463917369,COMP_1173,0.290196053422
GROUP_0202,2026-08,74.0318875001,healthy,improving,0.612772123406,3.02088232344,78.39579645,68.9897558377,87.8018370623,0.832770182683,6,38.3829373064,COMP_0525,54.1453766394,COMP_1173,0.238270347863
GROUP_0203,2025-12,60.7176181054,healthy,warmup,,,60.7176181054,51.3115774931,70.1236587177,0.379028188733,4,38.844308935,COMP_0996,50.4776643875,COMP_0013,0.390520849727
GROUP_0203,2026-01,61.2873384859,healthy,warmup,0.5697203805,,61.2873384859,51.8812978736,70.6933790982,0.379028188733,4,36.1019132057,COMP_0996,52.7151965439,COMP_0013,0.422990434753
GROUP_0203,2026-02,62.4342841501,healthy,warmup,1.1469456642,,66.8117825641,57.4057419518,76.2178231764,0.379028188733,4,35.3991934579,COMP_0996,54.3242032356,COMP_0013,0.451436514031
GROUP_0203,2026-03,60.8234739904,healthy,stable,-1.6108101597,0.105855885006,62.3662384629,52.9601978506,71.7722790752,0.381068247241,5,34.7033809306,COMP_0996,50.8859721484,COMP_0013,0.401536272325
GROUP_0203,2026-04,62.3528078164,healthy,stable,1.52933382606,1.06546933056,64.3008901882,54.8948495759,73.7069308005,0.381068247241,5,34.8890760148,COMP_0996,50.1387154904,COMP_0013,0.415622565828
GROUP_0203,2026-05,62.5660599698,healthy,stable,0.213252153374,0.131775819733,64.3773578318,54.9713172195,73.783398444,0.637686566941,5,39.3610843902,COMP_0996,49.478270768,COMP_0013,0.323583281172
GROUP_0203,2026-06,62.3099041403,healthy,stable,-0.256155829489,1.48643014994,63.3529211079,53.9468804956,72.7589617201,0.637686566941,5,35.3690435396,COMP_0996,53.4423333952,COMP_0013,0.395585861991
GROUP_0203,2026-07,65.3520834506,healthy,stable,3.04217931024,2.99927563413,67.8790147055,58.4729740932,77.2850553177,0.637686566941,5,37.5668875937,COMP_0996,52.995866666,COMP_0013,0.491641239547
GROUP_0203,2026-08,63.2358626865,healthy,stable,-2.11622076401,0.669802716741,65.6964991566,56.2904585444,75.1025397689,0.666869432672,5,26.9819394114,COMP_0996,50.6606761988,COMP_0013,0.505280631861
GROUP_0204,2026-04,74.7227136419,healthy,warmup,,,74.7227136419,65.3166730296,84.1287542542,0.371111111111,1,0,COMP_0415,74.7227136419,COMP_0415,
GROUP_0204,2026-05,72.0050978534,healthy,warmup,-2.71761578851,,72.0050978534,62.5990572411,81.4111384657,0.371111111111,1,0,COMP_0415,72.0050978534,COMP_0415,
GROUP_0204,2026-06,73.2631271206,healthy,warmup,1.25802926719,,69.5411814912,60.135140879,78.9472221035,0.371111111111,1,0,COMP_0415,73.2631271206,COMP_0415,
GROUP_0204,2026-07,76.652934179,healthy,stable,3.38980705837,1.93022053705,81.5015962668,72.0955556545,90.9076368791,0.371111111111,1,0,COMP_0415,76.652934179,COMP_0415,
GROUP_0204,2026-08,73.6655401492,healthy,stable,-2.98739402975,1.66044229581,75.5899927121,66.1839520999,84.9960333244,0.371111111111,1,0,COMP_0415,73.6655401492,COMP_0415,
GROUP_0205,2024-09,65.528063239,healthy,warmup,,,65.528063239,56.1220226267,74.9341038513,0.275824419536,3,43.7252221163,COMP_0737,40.3493557881,COMP_0285,0.297769262146
GROUP_0205,2024-10,65.1772167717,healthy,warmup,-0.350846467351,,65.1772167717,55.7711761594,74.583257384,0.275824419536,3,48.7081837945,COMP_0737,37.0698841489,COMP_0285,0.445737541217
GROUP_0205,2024-11,64.8909518837,healthy,warmup,-0.286264888011,,63.2663179275,53.8602773152,72.6723585398,0.275824419536,3,44.7230132284,COMP_0737,37.1617660613,COMP_0285,0.27540866314
GROUP_0205,2024-12,65.9651545375,healthy,stable,1.07420265383,0.437091298466,65.6067066768,56.2006660645,75.012747289,0.275824419536,3,45.2197812261,COMP_0737,38.0005883507,COMP_0285,0.319767726319
GROUP_0205,2025-01,65.7260478679,healthy,stable,-0.239106669593,0.548831096224,66.2237906725,56.8177500602,75.6298312848,0.275824419536,3,49.111328824,COMP_0737,35.819666096,COMP_0285,0.328562923566
GROUP_0205,2025-02,65.2772472301,healthy,stable,-0.448800637828,0.386295346407,65.4047860645,55.9987454522,74.8108266768,0.482692734187,3,46.5710104601,COMP_0737,35.1632411947,COMP_0285,0.295632618192
GROUP_0205,2025-03,64.1735546686,healthy,stable,-1.10369256144,-1.79159986887,63.1498193235,53.7437787112,72.5558599358,0.482692734187,3,47.7290902172,COMP_0737,35.1000256954,COMP_0285,0.292391802982
GROUP_0205,2025-04,63.5752886835,healthy,stable,-0.598265985169,-2.15075918444,61.2864054305,51.8803648182,70.6924460428,0.482692734187,3,38.35647072,COMP_0737,41.8771706666,COMP_0285,0.185331291211
GROUP_0205,2025-05,64.4989991943,healthy,stable,0.923710510835,-0.778248035778,62.2101159414,52.8040753291,71.6161565537,0.482692734187,3,38.5557615023,COMP_0737,41.2877961318,COMP_0285,0.104547307117
GROUP_0205,2025-06,62.8715327646,healthy,stable,-1.62746642974,-1.30202190407,59.9599273591,50.5538867469,69.3659679714,0.482692734187,3,39.1655109288,COMP_0737,39.6358928497,COMP_0285,0.184615377487
GROUP_0205,2025-07,64.7542855295,healthy,stable,1.88275276498,1.17899684607,63.4312638687,54.0252232564,72.837304481,0.482692734187,3,40.7957927985,COMP_0737,40.4413833761,COMP_0285,0.23997406177
GROUP_0205,2025-08,66.3750276398,healthy,stable,1.62074211025,1.87602844549,68.3793222781,58.9732816658,77.7853628904,0.620604943955,3,38.8661622451,COMP_0737,42.0373644502,COMP_0285,0.226391043631
GROUP_0205,2025-09,65.42761016,healthy,stable,-0.947417479805,2.55607739542,67.4319047983,58.025864186,76.8379454106,0.620604943955,3,38.3705740243,COMP_0737,40.8017358176,COMP_0285,0.246047986602
GROUP_0205,2025-10,66.3066949091,healthy,stable,0.87908474911,1.55240937956,68.9457908543,59.539750242,78.3518314666,0.620604943955,3,38.0215787015,COMP_0737,41.569984162,COMP_0285,0.270801740986
GROUP_0205,2025-11,65.6593030307,healthy,stable,-0.647391878386,-0.71572460908,68.2983989759,58.8923583637,77.7044395882,0.620604943955,3,43.2604954418,COMP_0737,40.0605076412,COMP_0285,0.402420361
GROUP_0205,2025-12,61.4696003435,healthy,stable,-4.18970268717,-3.95800981644,60.2528685081,50.8468278958,69.6589091204,0.620604943955,3,40.2492177355,COMP_0737,41.8043500326,COMP_0285,0.460766310153
GROUP_0205,2026-01,60.3999106242,healthy,stable,-1.0696897193,-5.90678428486,54.3052912684,44.8992506561,63.7113318807,0.620604943955,3,56.1948003637,COMP_0737,25.7045371137,COMP_0285,0.477853707041
GROUP_0205,2026-02,61.0813693029,healthy,deteriorating,0.681458678704,-4.57793372777,54.6710523949,45.2650117826,64.0770930071,0.689561048839,3,40.2653096946,COMP_0737,41.7030233897,COMP_0285,0.570325210173
GROUP_0205,2026-03,59.655853057,watch,deteriorating,-1.42551624597,-1.81374728657,52.8719943678,43.4659537555,62.2780349801,0.689561048839,3,33.9924363033,COMP_0737,44.0324801652,COMP_0285,0.492920448031
GROUP_0205,2026-04,59.4811311442,watch,stable,-0.174721912801,-0.918779480065,55.4005238393,45.994483227,64.8065644516,0.689561048839,3,37.7517963442,COMP_0737,43.5482129927,COMP_0285,0.416210766417
GROUP_0205,2026-05,60.7528849046,healthy,stable,1.27175376046,-0.328484398312,59.7628957511,50.3568551388,69.1689363634,0.689561048839,3,37.7134095665,COMP_0737,42.7470358974,COMP_0285,0.461314720155
GROUP_0205,2026-06,59.6742786601,watch,stable,-1.0786062445,0.0184256031557,58.9341340567,49.5280934444,68.340174669,0.689561048839,3,32.5480689507,COMP_1109,47.59969099,COMP_0285,0.512152651363
GROUP_0205,2026-07,59.1360029799,watch,stable,-0.538275680183,-0.345128164226,58.2449212247,48.8388806124,67.6509618369,0.689561048839,3,36.3518007485,COMP_1109,44.8704639753,COMP_0285,0.567313469558
GROUP_0205,2026-08,62.7178012971,healthy,stable,3.58179831714,1.96491639245,63.2103274628,53.8042868505,72.6163680751,0.689561048839,3,28.0043263147,COMP_0737,51.8291356679,COMP_0285,0.449098566396
GROUP_0206,2025-08,82.2427441308,solid,warmup,,,82.2427441308,72.8367035185,91.6487847431,0.391111111111,1,0,COMP_1237,82.2427441308,COMP_1237,
GROUP_0206,2025-09,86.4596506595,solid,warmup,4.21690652869,,86.4596506595,77.0536100472,95.8656912718,0.391111111111,1,0,COMP_1237,86.4596506595,COMP_1237,
GROUP_0206,2025-10,85.0568974593,solid,warmup,-1.40275320017,,92.232988447,82.8269478348,100,0.391111111111,1,0,COMP_1237,85.0568974593,COMP_1237,
GROUP_0206,2025-11,85.7883959664,solid,stable,0.731498507104,3.54565183562,90.6675212198,81.2614806075,100,0.391111111111,1,0,COMP_1237,85.7883959664,COMP_1237,
GROUP_0206,2025-12,88.3692759731,solid,stable,2.58088000664,1.90962531357,94.9711255272,85.5650849149,100,0.391111111111,1,0,COMP_1237,88.3692759731,COMP_1237,
GROUP_0206,2026-01,89.1184285344,solid,stable,0.749152561289,4.06153107503,96.0230313619,86.6169907496,100,0.684444444444,1,0,COMP_1237,89.1184285344,COMP_1237,
GROUP_0206,2026-02,86.5156972663,solid,stable,-2.60273126805,0.727301299876,89.7620602994,80.3560196871,99.1681009117,0.684444444444,1,0,COMP_1237,86.5156972663,COMP_1237,
GROUP_0206,2026-03,93.2849806602,solid,stable,6.76928339391,4.91570468714,100,92.2356380161,100,0.684444444444,1,0,COMP_1237,93.2849806602,COMP_1237,
GROUP_0206,2026-04,87.1716102605,solid,stable,-6.11337039975,-1.94681827389,88.8441883956,79.4381477833,98.2502290079,0.684444444444,1,0,COMP_1237,87.1716102605,COMP_1237,
GROUP_0206,2026-05,92.3421039023,solid,stable,5.17049364187,5.82640663602,96.1627819649,86.7567413526,100,0.684444444444,1,0,COMP_1237,92.3421039023,COMP_1237,
GROUP_0206,2026-06,89.4468573646,solid,stable,-2.89524653773,-3.83812329561,91.1194354997,81.7133948874,100,0.684444444444,1,0,COMP_1237,89.4468573646,COMP_1237,
GROUP_0206,2026-07,92.422713868,solid,stable,2.97585650341,5.25110360755,96.1599429933,86.7539023811,100,0.88,1,0,COMP_1237,92.422713868,COMP_1237,
GROUP_0206,2026-08,81.1885464944,solid,stable,-11.2341673736,-11.1535574079,74.6637368919,65.2576962796,84.0697775042,0.88,1,0,COMP_1237,81.1885464944,COMP_1237,
GROUP_0207,2025-01,55.1852768303,watch,warmup,,,55.1852768303,45.779236218,64.5913174426,0.279111111111,1,0,COMP_0982,55.1852768303,COMP_0982,
GROUP_0207,2025-02,56.2751325801,watch,warmup,1.08985574984,,56.2751325801,46.8690919678,65.6811731924,0.279111111111,1,0,COMP_0982,56.2751325801,COMP_0982,
GROUP_0207,2025-03,51.9210176964,watch,warmup,-4.35411488373,,43.597156905,34.1911162927,53.0031975173,0.279111111111,1,0,COMP_0982,51.9210176964,COMP_0982,
GROUP_0207,2025-04,51.7247809804,watch,stable,-0.196236715987,-3.46049584988,44.6214291123,35.2153885,54.0274697246,0.279111111111,1,0,COMP_0982,51.7247809804,COMP_0982,
GROUP_0207,2025-05,51.7161947934,watch,stable,-0.00858618697324,-4.55893778669,46.5632335226,37.1571929103,55.9692741348,0.279111111111,1,0,COMP_0982,51.7161947934,COMP_0982,
GROUP_0207,2025-06,55.2598270076,watch,stable,3.54363221415,3.33880931119,54.2590197561,44.8529791438,63.6650603683,0.488444444444,1,0,COMP_0982,55.2598270076,COMP_0982,
GROUP_0207,2025-07,56.372375518,watch,stable,1.11254851036,4.64759453755,56.4715633145,47.0655227023,65.8776039268,0.488444444444,1,0,COMP_0982,56.372375518,COMP_0982,
GROUP_0207,2025-08,55.5383319402,watch,stable,-0.834043577756,3.82213714676,61.2123293431,51.8062887308,70.6183699553,0.488444444444,1,0,COMP_0982,55.5383319402,COMP_0982,
GROUP_0207,2025-09,56.2001812966,watch,stable,0.661849356366,0.940354288975,61.0624587703,51.656418158,70.4684993826,0.488444444444,1,0,COMP_0982,56.2001812966,COMP_0982,
GROUP_0207,2025-10,56.3705330017,watch,stable,0.170351705141,-0.00184251624932,58.4926457086,49.0866050963,67.8986863208,0.488444444444,1,0,COMP_0982,56.3705330017,COMP_0982,
GROUP_0207,2025-11,38.8998873756,stress,stable,-17.4706456261,-16.6384445646,38.896755098,29.4907144857,48.3027957102,0.488444444444,1,0,COMP_0982,38.8998873756,COMP_0982,
GROUP_0207,2025-12,36.4733310015,stress,stable,-2.42655637412,-19.7268502951,16.1763055946,6.77026498235,25.5823462069,0.628,1,0,COMP_0982,36.4733310015,COMP_0982,
GROUP_0207,2026-01,35.6447834632,stress,deteriorating,-0.828547538257,-20.7257495385,11.3369072663,1.93086665402,20.7429478786,0.628,1,0,COMP_0982,35.6447834632,COMP_0982,
GROUP_0207,2026-02,34.4797768235,stress,deteriorating,-1.16500663973,-4.4201105521,12.3249642609,2.91892364863,21.7310048732,0.628,1,0,COMP_0982,34.4797768235,COMP_0982,
GROUP_0207,2026-03,33.5455425725,stress,deteriorating,-0.934234250991,-2.92778842898,26.0313546339,16.6253140216,35.4373952462,0.628,1,0,COMP_0982,33.5455425725,COMP_0982,
GROUP_0207,2026-04,38.6684003189,stress,deteriorating,5.1228577464,3.02361685568,33.6911599896,24.2851193773,43.0972006019,0.628,1,0,COMP_0982,38.6684003189,COMP_0982,
GROUP_0207,2026-05,35.3288807125,stress,deteriorating,-3.33951960643,0.849103888978,34.1615414177,24.7555008054,43.56758203,0.628,1,0,COMP_0982,35.3288807125,COMP_0982,
GROUP_0207,2026-06,38.1197938193,stress,deteriorating,2.79091310688,4.57425124685,40.6443043826,31.2382637703,50.0503449949,0.697777777778,1,0,COMP_0982,38.1197938193,COMP_0982,
GROUP_0207,2026-07,35.540885047,stress,stable,-2.57890877231,-3.12751527186,36.9843616583,27.578321046,46.3904022706,0.697777777778,1,0,COMP_0982,35.540885047,COMP_0982,
GROUP_0207,2026-08,34.7760453152,stress,stable,-0.76483973183,-0.552835397255,33.8362251399,24.4301845276,43.2422657522,0.697777777778,1,0,COMP_0982,34.7760453152,COMP_0982,
GROUP_0208,2024-12,46.5547774553,watch,warmup,,,46.5547774553,37.148736843,55.9608180676,0.277966400572,2,7.79799159718,COMP_1233,41.201845984,COMP_0544,0.411284637643
GROUP_0208,2025-01,42.6053002284,watch,warmup,-3.94947722684,,42.6053002284,33.1992596162,52.0113408407,0.277966400572,2,6.59848929895,COMP_1233,38.0757671312,COMP_0544,0.487289996193
GROUP_0208,2025-02,44.6076909239,watch,warmup,2.00239069551,,39.642620269,30.2365796568,49.0486608813,0.277966400572,2,5.9582965818,COMP_1233,40.5176181288,COMP_0544,0.453606375171
GROUP_0208,2025-03,47.2940557118,watch,stable,2.68636478786,0.739278256529,53.0285385034,43.6224978911,62.4345791157,0.277966400572,2,12.5143920471,COMP_1233,38.7035510673,COMP_0544,0.484567806327
GROUP_0208,2025-04,45.9806155703,watch,stable,-1.31344014149,3.37531534188,48.3594810125,38.9534404002,57.7655216248,0.277966400572,2,6.85944734755,COMP_1233,41.271947816,COMP_0544,0.507397088889
GROUP_0208,2025-05,45.7766870889,watch,stable,-0.203928481391,1.16899616498,47.033460125,37.6274195127,56.4395007373,0.486441201001,2,5.05213438871,COMP_1233,42.3086493475,COMP_0544,0.473913665634
GROUP_0208,2025-06,48.8776360747,watch,stable,3.10094898574,1.58358036286,54.3218161418,44.9157755296,63.7278567541,0.486441201001,2,11.5551367776,COMP_1233,40.9456122271,COMP_0544,0.39346597483
GROUP_0208,2025-07,45.8734862417,watch,stable,-3.00414983298,-0.107129328625,47.1645974658,37.7585568535,56.5706380781,0.486441201001,2,5.52423929616,COMP_1233,42.0813720781,COMP_0544,0.369183146827
GROUP_0208,2025-08,45.7020735103,watch,stable,-0.171412731418,-0.0746135786524,44.82786858,35.4218279678,54.2339091923,0.486441201001,2,5.14769453397,COMP_1233,42.1684385054,COMP_0544,0.405086304969
GROUP_0208,2025-09,45.9490623308,watch,stable,0.246988820542,-2.92857374385,45.8222192471,36.4161786348,55.2282598594,0.486441201001,2,10.9230761061,COMP_1233,38.4509165425,COMP_0544,0.415252084201
GROUP_0208,2025-10,46.1694102354,watch,stable,0.22034790459,0.295923993714,46.3891886688,36.9831480565,55.7952292811,0.486441201001,2,6.48650531703,COMP_1233,41.7167485446,COMP_0544,0.422482061915
GROUP_0208,2025-11,46.3153746698,watch,stable,0.145964434392,0.613301159524,46.8184454591,37.4124048468,56.2244860714,0.625424401287,2,7.13129053289,COMP_1233,41.420100156,COMP_0544,0.484198823542
GROUP_0208,2025-12,49.2714271359,watch,stable,2.95605246612,3.3223648051,50.3952014493,40.989160837,59.8012420616,0.625424401287,2,7.21957282302,COMP_1233,44.3155512425,COMP_0544,0.487320563374
GROUP_0208,2026-01,49.3281270894,watch,stable,0.056699953502,3.15871685401,53.0267017401,43.6206611279,62.4327423524,0.625424401287,2,10.7428623727,COMP_1233,41.9536890216,COMP_0544,0.530632736014
GROUP_0208,2026-02,48.9180833061,watch,improving,-0.410043783304,2.60270863631,52.4226414713,43.016600859,61.8286820836,0.625424401287,2,8.48779390949,COMP_1233,43.0916370252,COMP_0544,0.458341339362
GROUP_0208,2026-03,46.0769227145,watch,improving,-2.84116059162,-3.19450442142,46.3660924774,36.9600518651,55.7721330896,0.625424401287,2,4.43589095578,COMP_1233,43.0319052886,COMP_0544,0.414323527012
GROUP_0208,2026-04,45.4561139334,watch,stable,-0.620808781097,-3.87201315602,43.3648906385,33.9588500263,52.7709312508,0.625424401287,2,9.71780153174,COMP_1233,38.7853288982,COMP_0544,0.474389682154
GROUP_0208,2026-05,46.3527229831,watch,stable,0.896609049696,-2.56536032302,42.5590827475,33.1530421352,51.9651233598,0.69491600143,2,9.13082981151,COMP_1233,40.0848646957,COMP_0544,0.40333207276
GROUP_0208,2026-06,47.5950588247,watch,stable,1.24233584159,1.51813611018,45.5038355298,36.0977949175,54.9098761421,0.69491600143,2,6.32314497859,COMP_1233,43.2545358411,COMP_0544,0.421405203066
