company_id,group_id,name,country,currency,erp,created_at,first_activity,last_activity,months_hist,has_invoices,has_debt,has_debt_repayment,has_lineofcredit,branch,n_banking_products,n_debt_products,n_invoices,n_transactions,op_in_12m,cash_quality
COMP_0964,GROUP_0039,Servicios Aranda S.L.U.,,EUR,businessCentral,2026-04-10,2026-02-17,2026-08-31,7,True,False,False,False,no_debt,6,0,659,983,1038906.73,ok
COMP_0965,GROUP_0229,Talleres Fuentes S.L.U.,,EUR,,2026-05-06,2026-05-11,2026-08-31,4,False,True,True,True,no_invoices,4,19,0,1062,29451482.73,ok
COMP_0966,GROUP_0094,Grupo Pinilla S.L.U.,,BRL,netsuite,2024-11-07,2025-01-02,2026-07-22,19,True,False,False,False,no_debt,2,0,530,1853,1440595.12,ok
COMP_0967,GROUP_0142,Alimentaria Duero S.L.U.,,EUR,,2024-09-10,2024-12-09,2026-08-31,21,True,True,False,False,full,3,3,338,958,1192428.45,ok
COMP_0968,GROUP_0129,Electro Gallardo S.L.,,EUR,businessCentral,2025-04-21,2025-03-03,2026-07-29,9,True,False,False,False,no_debt,1,0,68,76,18665.91,ok
COMP_0969,GROUP_0158,Hermanos Ulzama S.L.,,EUR,,2023-05-02,2024-09-01,2026-08-31,24,False,True,True,True,no_invoices,7,6,0,18192,4692101.76,ok
COMP_0970,GROUP_0011,Quimica Olmedo S.L.,,EUR,,2026-01-20,2026-02-25,2026-08-31,7,False,True,False,True,no_invoices,7,5,0,2009,4590993.92,ok
COMP_0971,GROUP_0152,Agricola Iranzo S.L.,,GBP,,2025-12-04,2026-02-13,2026-08-28,7,False,False,False,False,no_invoices_no_debt,2,0,0,209,0,ok
COMP_0972,GROUP_0170,Suministros Quintana S.L.,,EUR,,2025-06-10,2025-08-19,2026-08-31,13,False,False,True,False,no_invoices_no_debt,1,0,0,931,149624.14,ok
COMP_0973,GROUP_0013,Transportes Gallardo S.L.,,EUR,sageX3,2024-05-23,2024-09-02,2026-08-31,24,True,False,True,False,no_debt,2,0,4341,1296,743678,ok
COMP_0974,GROUP_0195,Construcciones Aranda S.L.U.,,EUR,businessCentral,2026-01-09,2025-09-01,2026-08-31,12,True,True,False,True,full,9,5,308,554,3305937.98,ok
COMP_0975,GROUP_0237,Distribuciones Salazar S.L.U.,NL,EUR,netsuite,2025-06-30,2024-09-02,2026-08-31,24,True,True,False,True,full,1,1,833,1150,1143365.75,ok
COMP_0976,GROUP_0149,Hermanos Gallardo S.L.U.,,GBP,m3Rosetta,2026-02-16,2025-12-18,2026-07-20,8,True,False,False,False,no_debt,3,0,562,1079,4599637.62,ok
COMP_0977,GROUP_0080,Electro Zubiri S.L.U.,,EUR,netsuite,2026-01-23,2025-11-24,2026-08-31,10,True,False,False,False,no_debt,2,0,2148,1579,11769483.69,ok
COMP_0978,GROUP_0142,Alimentaria Gallardo S.L.,,EUR,,2024-09-10,2024-09-01,2026-08-31,24,True,True,True,True,full,12,3,331,2244,12752823.37,ok
COMP_0979,GROUP_0018,Grupo Herrera S.L.,,EUR,businessCentral,2025-09-02,2025-01-21,2026-07-04,19,True,False,True,False,no_debt,1,0,34,121,173507.61,ok
COMP_0980,GROUP_0118,Distribuciones Bierzo S.L.U.,,EUR,,2023-10-05,2024-09-07,2026-04-30,20,False,False,False,False,no_invoices_no_debt,2,0,0,545,15000,ok
COMP_0981,GROUP_0118,Construcciones Aranda S.L.U.,,EUR,businessCentral,2023-10-05,2024-09-05,2025-04-07,8,False,False,False,False,no_invoices_no_debt,1,0,0,157,0,ok
COMP_0982,GROUP_0207,Electro Quintana S.L.U.,ES,EUR,,2025-03-10,2025-01-01,2026-08-31,20,False,True,True,True,no_invoices,22,16,0,3267,15482976.23,ok
COMP_0983,GROUP_0118,Hermanos Cardona S.L.U.,,EUR,businessCentral,2023-10-05,2024-09-01,2026-08-31,24,False,False,True,False,no_invoices_no_debt,6,0,0,6866,3258671.63,ok
COMP_0984,GROUP_0218,Agricola Ebro S.L.,,EUR,businessCentral,2025-04-24,2024-09-01,2026-08-03,24,True,False,True,False,no_debt,6,0,204,631,864379.08,ok
COMP_0985,GROUP_0141,Quimica Beltran S.L.,,EUR,businessCentral,2024-05-03,2024-09-02,2026-08-31,24,True,True,True,True,full,2,1,2047,1843,1528621.67,ok
COMP_0986,GROUP_0044,Transportes Yuste S.L.,,EUR,businessCentral,2026-06-19,2026-01-01,2026-08-29,8,True,False,True,False,no_debt,1,0,744,443,0,ok
COMP_0987,GROUP_0035,Suministros Doriga S.L.,,EUR,businessCentral,2024-03-06,2024-09-01,2026-08-31,24,True,True,True,True,full,4,1,1794,1122,1286058.31,ok
COMP_0988,GROUP_0236,Comercial Gallardo S.L.U.,,EUR,,2026-03-02,2025-12-12,2026-08-31,9,False,True,True,True,no_invoices,28,15,0,4207,46167394.36,ok
COMP_0989,GROUP_0038,Industrias Doriga S.L.U.,,EUR,sageX3,2025-06-05,2025-05-29,2026-08-31,16,True,False,False,False,no_debt,2,0,99,46,358927.37,ok
COMP_0990,GROUP_0211,Talleres Olmedo S.L.U.,,USD,netsuite,2025-10-27,2025-11-18,2026-08-31,10,True,False,False,False,no_debt,2,0,568,339,7265093.66,ok
COMP_0991,GROUP_0127,Servicios Valverde S.L.U.,,EUR,,2025-09-24,2025-08-18,2026-08-11,13,False,True,False,True,no_invoices,1,1,0,51,70500,ok
COMP_0992,GROUP_0185,Alimentaria Moncayo S.L.U.,,EUR,businessCentral,2026-02-27,2025-10-14,2026-08-31,11,True,False,False,False,no_debt,3,0,83,268,3526942.61,ok
COMP_0993,GROUP_0226,Grupo Pinilla S.L.U.,,EUR,businessCentral,2025-10-07,2025-01-01,2026-08-31,20,True,True,True,True,full,11,6,3925,3572,3001258.56,low
COMP_0994,GROUP_0037,Logistica Ribera S.L.,ES,EUR,navision,2024-11-20,2024-09-02,2026-08-31,24,True,True,True,False,full,9,4,229,633,53102309.07,ok
COMP_0995,GROUP_0113,Textil Fuentes S.L.,,EUR,,2025-03-07,2025-01-09,2026-08-31,20,True,True,False,True,full,6,4,949,6800,21538894.82,low
COMP_0996,GROUP_0203,Industrias Lacalle S.L.,,EUR,netsuite,2026-02-19,2025-12-31,2026-08-31,9,True,False,False,False,no_debt,2,0,1200,995,537587.12,ok
COMP_0997,GROUP_0117,Comercial Ulzama S.L.,,EUR,,2025-10-06,2025-08-15,2026-08-31,13,True,False,False,False,no_debt,2,0,29,161,629442,ok
COMP_0998,GROUP_0192,Suministros Cardona S.L.U.,,EUR,,2025-09-29,2025-08-11,2026-08-31,13,False,False,False,False,no_invoices_no_debt,2,0,0,4636,13123700.47,low
COMP_0999,GROUP_0222,Transportes Duero S.L.U.,,EUR,businessCentral,2025-01-16,2025-01-03,2026-08-31,20,True,False,True,False,no_debt,2,0,2832,1803,1485894.83,ok
COMP_1000,GROUP_0105,Comercial Doriga S.A.,,EUR,,2026-02-17,2025-09-01,2026-03-31,7,True,False,False,False,no_debt,1,0,284,808,6977989.15,ok
COMP_1001,GROUP_0143,Industrias Carrion S.A.,,EUR,businessCentral,2024-02-22,2024-09-02,2026-08-31,24,False,True,True,True,no_invoices,3,3,0,11891,9638595.73,low
COMP_1002,GROUP_0185,Textil Xativa S.A.,,EUR,businessCentral,2026-02-27,2025-10-17,2026-08-31,11,True,True,False,True,full,1,1,85,259,5477195.23,ok
COMP_1003,GROUP_0132,Logistica Arga S.A.,,MXN,netsuite,2024-03-15,2024-09-02,2026-08-31,24,True,False,False,False,no_debt,3,0,2990,3103,44627355.11,low
COMP_1004,GROUP_0109,Grupo Cardona y Cia. S.L.,,USD,netsuite,2024-06-21,2024-09-02,2026-01-09,17,True,False,False,False,no_debt,4,0,3338,4458,537882.93,ok
COMP_1005,GROUP_0172,Alimentaria Moncayo y Cia. S.L.,,EUR,,2025-05-22,2025-03-23,2026-08-31,18,False,True,True,False,no_invoices,3,4,0,6634,6121432.99,ok
COMP_1006,GROUP_0163,Servicios Aranda y Cia. S.L.,,EUR,navision,2024-02-13,2024-09-01,2026-08-31,24,True,False,False,False,no_debt,16,0,1663,4099,14569928.61,ok
COMP_1007,GROUP_0159,Talleres Salazar y Cia. S.L.,,EUR,,2022-07-18,2024-09-02,2026-08-31,24,False,True,True,True,no_invoices,4,3,0,791,6743158.75,ok
COMP_1008,GROUP_0220,Distribuciones Ebro S.A.,,EUR,navision,2025-02-10,2024-09-02,2026-08-31,24,True,True,False,False,full,10,2,128,1702,19919496.74,ok
COMP_1009,GROUP_0059,Construcciones Olmedo S.A.,,EUR,businessCentral,2025-03-03,2025-02-26,2026-08-05,14,True,False,False,False,no_debt,2,0,30,32,436158.84,ok
COMP_1010,GROUP_0138,Suministros Zubiri S.A.,,EUR,dynamicsAx,2026-04-08,2026-02-19,2026-08-31,7,False,False,False,False,no_invoices_no_debt,3,0,0,1771,2464412.8,ok
COMP_1011,GROUP_0155,Transportes Lacalle S.A.,,EUR,etendo,2024-08-29,2024-10-17,2026-08-28,23,True,False,False,False,no_debt,2,0,482,379,55746.49,ok
COMP_1012,GROUP_0032,Quimica Jimena S.A.,,EUR,,2026-01-21,2025-11-24,2026-08-31,10,False,True,True,True,no_invoices,13,10,0,1738,3019561.1,ok
COMP_1013,GROUP_0108,Agricola Navarro S.A.,ES,EUR,businessCentral,2024-12-09,2024-10-16,2026-08-31,23,True,False,True,False,no_debt,3,0,477,857,5484571.3,ok
COMP_1014,GROUP_0132,Hermanos Gallardo y Cia. S.L.,,AUD,,2025-02-28,2025-01-02,2026-08-28,20,False,False,True,False,no_invoices_no_debt,3,0,0,993,1584195.14,ok
COMP_1015,GROUP_0132,Electro Moncayo y Cia. S.L.,,USD,,2024-09-12,2024-10-28,2026-08-28,23,False,False,False,False,no_invoices_no_debt,4,0,0,1078,236045.17,ok
COMP_1016,GROUP_0069,Construcciones Valverde y Cia. S.L.,,EUR,businessCentral,2026-03-10,2026-01-19,2026-08-31,8,True,True,False,True,full,39,2,1919,2884,4233285.87,ok
COMP_1017,GROUP_0108,Distribuciones Salazar y Cia. S.L.,ES,EUR,businessCentral,2025-07-08,2025-04-02,2026-08-31,16,True,False,False,False,no_debt,2,0,638,600,10237710.64,low
COMP_1018,GROUP_0060,Talleres Aranda S.A.,,USD,netsuite,2025-11-17,2025-10-09,2026-08-31,11,True,False,False,False,no_debt,4,0,1641,730,2030103.37,ok
COMP_1019,GROUP_0118,Servicios Xativa S.A.,,EUR,businessCentral,2026-03-16,2024-09-02,2026-08-31,24,True,False,False,False,no_debt,4,0,769,3779,2189327.21,ok
COMP_1020,GROUP_0195,Distribuciones Doriga S.L.,,EUR,businessCentral,2026-01-09,2025-09-01,2026-08-31,12,True,False,False,False,no_debt,3,0,897,658,425880.69,ok
COMP_1021,GROUP_0236,Construcciones Yuste S.L.,,EUR,,2026-03-02,2025-12-31,2026-08-31,9,False,False,False,False,no_invoices_no_debt,2,0,0,481,269125.57,ok
COMP_1022,GROUP_0126,Electro Salazar S.L.,,MXN,m3Rosetta,2024-05-21,2024-09-02,2026-08-31,24,True,False,False,False,no_debt,1,0,459,2783,21437153.86,ok
COMP_1023,GROUP_0119,Hermanos Ebro S.L.,,NOK,,2026-03-05,2026-01-08,2026-08-31,8,False,False,False,False,no_invoices_no_debt,6,0,0,550,7158774.69,ok
COMP_1024,GROUP_0226,Agricola Carrion S.L.U.,,EUR,businessCentral,2025-10-07,2025-01-01,2026-08-31,20,True,True,True,True,full,7,4,1218,4179,1364929.26,ok
COMP_1025,GROUP_0032,Quimica Ulzama S.L.U.,,EUR,,2026-01-21,2025-11-24,2026-08-31,10,False,True,True,True,no_invoices,8,4,0,2013,3648265.62,ok
COMP_1026,GROUP_0186,Transportes Arga S.L.U.,,EUR,businessCentral,2026-04-20,2026-02-25,2026-08-26,7,True,True,True,False,full,4,1,71,70,1857641.94,ok
COMP_1027,GROUP_0095,Suministros Salazar S.L.U.,,EUR,,2025-11-26,2024-12-31,2026-08-31,21,False,True,True,False,no_invoices,4,1,0,431,48515.8,ok
COMP_1028,GROUP_0069,Comercial Valverde S.L.,,EUR,businessCentral,2026-03-10,2026-01-19,2026-08-31,8,True,True,False,True,full,11,2,238,490,485575.23,ok
COMP_1029,GROUP_0016,Industrias Bierzo S.L.,ES,EUR,businessOne,2024-05-20,2024-09-02,2026-08-25,24,True,False,True,False,no_debt,3,0,110,246,481954.45,ok
COMP_1030,GROUP_0108,Talleres Zubiri S.L.,ES,EUR,businessCentral,2025-07-08,2025-04-02,2026-08-31,16,True,False,False,False,no_debt,2,0,326,306,1287952.84,ok
COMP_1031,GROUP_0187,Servicios Lacalle S.L.,,EUR,,2026-05-15,2025-01-01,2026-08-31,20,False,False,False,False,no_invoices_no_debt,1,0,0,1734,724212.58,ok
COMP_1032,GROUP_0023,Alimentaria Salazar S.L.,,EUR,sage200,2025-03-17,2025-01-01,2026-07-23,15,True,False,False,False,no_debt,1,0,4,71,2924.42,ok
COMP_1033,GROUP_0142,Grupo Navarro S.L.,,EUR,,2024-09-10,2024-09-04,2026-08-25,24,True,False,False,False,no_debt,2,0,102,447,358937.53,ok
COMP_1034,GROUP_0128,Logistica Lacalle S.L.U.,,EUR,,2026-01-27,2026-01-30,2026-08-31,8,False,False,False,False,no_invoices_no_debt,2,0,0,1100,13994759.1,ok
COMP_1035,GROUP_0148,Textil Doriga S.L.U.,,EUR,businessCentral,2025-04-01,2025-01-01,2026-08-31,20,True,True,True,True,full,15,2,1797,7485,3380444.96,ok
COMP_1036,GROUP_0121,Industrias Iranzo S.L.U.,,EUR,,2026-07-12,2026-05-14,2026-08-31,4,False,True,True,True,no_invoices,27,42,0,4430,90989850.8,ok
COMP_1037,GROUP_0081,Comercial Olmedo S.L.U.,,EUR,a3,2025-09-09,2025-01-01,2026-08-31,20,True,True,True,True,full,15,5,3008,16383,11880528.04,ok
COMP_1038,GROUP_0018,Suministros Navarro S.L.,,EUR,businessCentral,2025-09-02,2025-01-01,2026-08-31,20,True,True,True,True,full,23,34,449,1793,4218483.67,ok
COMP_1039,GROUP_0146,Transportes Bierzo S.L.,ES,EUR,,2024-09-23,2024-09-02,2026-08-31,24,False,True,True,True,no_invoices,5,4,0,1194,1292124.7,ok
COMP_1040,GROUP_0056,Construcciones Moncayo y Cia. S.L.,ES,EUR,sage200,2025-11-05,2025-09-09,2026-08-31,12,True,False,False,False,no_debt,2,0,42,213,332520.62,ok
COMP_1041,GROUP_0007,Distribuciones Yuste y Cia. S.L.,,EUR,,2026-04-27,2026-01-01,2026-08-18,8,False,False,True,False,no_invoices_no_debt,2,0,0,83,4416345.94,ok
COMP_1042,GROUP_0012,Hermanos Jimena y Cia. S.L.,,EUR,,2023-10-13,2024-09-01,2026-06-02,10,True,False,False,False,no_debt,5,0,869,130,7700,ok
COMP_1043,GROUP_0047,Electro Iranzo y Cia. S.L.,,EUR,businessCentral,2026-01-28,2025-12-22,2026-08-31,9,True,False,False,False,no_debt,3,0,1180,1043,2399611957.97,ok
COMP_1044,GROUP_0076,Quimica Cardona S.A.,,EUR,,2026-04-13,2026-02-14,2026-08-31,7,False,False,True,False,no_invoices_no_debt,9,0,0,5922,33854768.7,ok
COMP_1045,GROUP_0141,Agricola Doriga S.A.,,EUR,businessCentral,2024-05-03,2024-09-02,2026-08-31,24,True,True,True,True,full,2,1,1772,3430,851034,ok
COMP_1046,GROUP_0079,Suministros Aranda S.A.,,EUR,dynamicsAx,2024-11-28,2024-10-08,2025-12-11,15,True,True,True,True,full,5,7,4326,1483,7517238.94,ok
COMP_1047,GROUP_0092,Transportes Beltran S.A.,,EUR,,2026-07-02,2025-01-20,2026-08-31,20,False,True,True,False,no_invoices,4,1,0,388,2964538.2,ok
COMP_1048,GROUP_0067,Industrias Ebro y Cia. S.L.,,EUR,,2025-10-02,2025-01-01,2026-08-31,20,False,True,True,False,no_invoices,9,1,0,11347,8791459.39,ok
COMP_1049,GROUP_0025,Comercial Olmedo y Cia. S.L.,,EUR,dynamicsAx,2026-03-09,2026-01-08,2026-08-31,8,True,True,True,True,full,13,6,2924,4070,10532162.35,low
COMP_1050,GROUP_0047,Servicios Doriga y Cia. S.L.,,EUR,businessCentral,2026-03-30,2026-02-26,2026-08-31,7,True,False,False,False,no_debt,2,0,1353,365,12991805.65,ok
COMP_1051,GROUP_0095,Talleres Yuste y Cia. S.L.,,EUR,,2025-11-26,2024-12-31,2026-07-31,18,False,False,False,False,no_invoices_no_debt,2,0,0,43,14213.94,ok
COMP_1052,GROUP_0222,Grupo Fuentes y Cia. S.L.,,EUR,businessCentral,2025-01-16,2025-01-07,2026-08-31,20,True,False,False,False,no_debt,2,0,602,698,1200236.45,ok
COMP_1053,GROUP_0002,Alimentaria Arga y Cia. S.L.,,EUR,,2026-07-03,2026-05-07,2026-08-31,4,False,True,True,True,no_invoices,24,26,0,14264,105895232.33,low
COMP_1054,GROUP_0159,Textil Yuste S.A.,,EUR,,2022-09-07,2024-09-05,2026-08-03,21,False,False,False,False,no_invoices_no_debt,1,0,0,77,708.88,ok
COMP_1055,GROUP_0087,Logistica Quintana S.A.,,EUR,,2025-10-06,2025-08-28,2026-08-31,13,False,False,False,False,no_invoices_no_debt,2,0,0,164,473022,ok
COMP_1056,GROUP_0152,Comercial Ebro S.A.,,GBP,,2025-12-04,2026-02-10,2026-08-31,7,False,False,False,False,no_invoices_no_debt,12,0,0,1210,8116501.53,ok
COMP_1057,GROUP_0218,Industrias Olmedo S.A.,ES,USD,businessCentral,2025-09-09,2025-07-14,2026-08-31,14,True,False,False,False,no_debt,4,0,186,1032,269029.89,ok
COMP_1058,GROUP_0124,Transportes Navarro y Cia. S.L.,,EUR,,2025-12-04,2025-01-01,2026-08-31,20,True,False,True,False,no_debt,2,0,324,463,162335.68,ok
COMP_1059,GROUP_0131,Suministros Jimena y Cia. S.L.,,EUR,,2025-07-22,2025-05-30,2026-08-31,16,False,True,True,False,no_invoices,5,1,0,2351,9819881.3,ok
COMP_1060,GROUP_0138,Industrias Duero S.L.U.,,EUR,dynamicsAx,2026-04-08,2026-02-17,2026-08-31,7,False,False,True,False,no_invoices_no_debt,9,0,0,646,3253303.77,ok
COMP_1061,GROUP_0111,Comercial Pinilla S.L.U.,,EUR,businessOne,2023-12-22,2024-09-03,2026-08-31,24,True,False,False,False,no_debt,2,0,1228,812,434018.55,ok
COMP_1062,GROUP_0048,Logistica Bierzo S.L.U.,,EUR,businessCentral,2026-03-10,2026-01-23,2026-08-25,8,True,False,False,False,no_debt,1,0,192,221,377218.63,ok
COMP_1063,GROUP_0222,Textil Aranda S.L.U.,,EUR,businessCentral,2025-01-16,2025-01-03,2026-08-31,20,True,False,False,False,no_debt,2,0,3473,2382,1940607.8,ok
COMP_1064,GROUP_0056,Alimentaria Tudela S.L.,,EUR,sage200,2025-04-08,2025-03-18,2026-08-31,18,True,False,True,False,no_debt,5,0,615,555,971763.62,ok
COMP_1065,GROUP_0215,Grupo Doriga S.L.,,EUR,,2026-01-07,2025-03-10,2026-05-22,5,True,True,False,False,full,1,1,182,93,43676.7,ok
COMP_1066,GROUP_0051,Talleres Arga S.L.,,EUR,,2025-09-22,2025-07-25,2026-08-31,14,False,True,True,True,no_invoices,7,16,0,15089,13882341.15,ok
COMP_1067,GROUP_0211,Servicios Bierzo S.L.,,AUD,netsuite,2025-06-07,2025-06-10,2026-08-31,15,True,False,True,False,no_debt,17,0,2885,9114,29700270.33,ok
COMP_1068,GROUP_0209,Construcciones Navarro S.L.U.,,GBP,,2026-02-05,2026-02-03,2026-02-19,1,False,True,False,True,no_invoices,11,15,0,12,1400,ok
COMP_1069,GROUP_0155,Distribuciones Bierzo S.L.U.,,EUR,etendo,2023-01-13,2024-09-01,2026-08-31,23,True,False,True,False,no_debt,2,0,162,446,793759.65,ok
COMP_1070,GROUP_0031,Transportes Ulzama S.L.U.,,EUR,sage200,2025-01-24,2025-03-24,2026-08-31,18,True,True,True,True,full,5,13,2003,1990,2199561.51,ok
COMP_1071,GROUP_0164,Suministros Yuste S.L.U.,,GBP,netsuite,2026-01-22,2025-12-29,2026-08-19,9,True,False,False,False,no_debt,6,0,16,152,122542.43,ok
COMP_1072,GROUP_0081,Agricola Fuentes S.L.U.,,EUR,a3,2025-09-09,2025-01-01,2026-08-31,20,True,True,True,True,full,16,3,3384,15352,12379093.05,ok
COMP_1073,GROUP_0142,Quimica Navarro S.L.U.,,EUR,,2024-09-10,2024-09-27,2026-08-03,16,True,False,False,False,no_debt,1,0,13,28,5000,ok
COMP_1074,GROUP_0238,Electro Pinilla S.L.,,EUR,sage200,2025-05-04,2025-04-08,2026-08-31,17,True,False,False,False,no_debt,2,0,590,764,272000.61,ok
COMP_1075,GROUP_0022,Hermanos Zubiri S.L.,,EUR,,2025-11-17,2025-10-10,2026-08-31,11,False,False,False,False,no_invoices_no_debt,4,0,0,1052,3496132.91,ok
COMP_1076,GROUP_0131,Distribuciones Valverde S.L.,,EUR,,2025-07-22,2025-05-30,2026-08-31,16,False,True,False,False,no_invoices,3,1,0,1096,93089.61,ok
COMP_1077,GROUP_0081,Construcciones Fuentes S.L.,,EUR,a3,2025-09-09,2025-01-01,2026-08-31,20,True,True,True,False,full,13,1,3615,14911,14351293.43,ok
COMP_1078,GROUP_0013,Servicios Valverde S.L.U.,,EUR,sageX3,2024-05-23,2024-09-02,2026-08-21,24,True,False,False,False,no_debt,3,0,1067,619,114023.14,ok
COMP_1079,GROUP_0141,Talleres Olmedo S.L.U.,,EUR,businessCentral,2024-05-03,2024-09-01,2026-08-31,24,True,True,True,True,full,3,6,410,1052,996115.98,ok
COMP_1080,GROUP_0007,Hermanos Doriga S.L.,,EUR,,2026-04-27,2026-01-03,2026-08-31,8,False,False,True,False,no_invoices_no_debt,1,0,0,224,1856095.65,ok
COMP_1081,GROUP_0108,Electro Cardona S.L.,ES,EUR,businessCentral,2024-12-09,2024-10-07,2026-08-31,23,True,False,True,False,no_debt,5,0,1503,4165,11009535.68,low
COMP_1082,GROUP_0142,Construcciones Bierzo S.L.,,EUR,,2024-09-10,2024-09-02,2026-08-31,24,True,False,False,False,no_debt,4,0,83,462,245552.82,ok
COMP_1083,GROUP_0199,Distribuciones Navarro S.L.,PL,PLN,,2025-09-10,2025-10-31,2026-08-31,11,False,False,False,False,no_invoices_no_debt,6,0,0,131,67721.63,ok
COMP_1084,GROUP_0172,Suministros Cardona S.L.U.,,EUR,,2025-05-22,2025-03-24,2026-08-31,18,False,False,False,False,no_invoices_no_debt,1,0,0,805,47246.4,ok
COMP_1085,GROUP_0137,Transportes Duero S.L.U.,,AUD,netsuite,2024-11-11,2025-03-03,2026-08-28,18,True,False,False,False,no_debt,3,0,128,348,43553.33,ok
COMP_1086,GROUP_0193,Quimica Aranda S.L.U.,,EUR,,2023-10-24,2024-09-01,2026-08-31,24,False,True,True,False,no_invoices,13,2,0,18707,482105.84,ok
COMP_1087,GROUP_0182,Agricola Xativa S.L.U.,,EUR,netsuite,2025-12-09,2025-10-16,2026-08-18,11,False,False,False,False,no_invoices_no_debt,1,0,0,1307,5145699.18,ok
COMP_1088,GROUP_0234,Logistica Arga S.L.,,EUR,,2025-11-04,2025-11-10,2026-08-03,10,False,False,False,False,no_invoices_no_debt,1,0,0,75,2719790,ok
COMP_1089,GROUP_0108,Textil Beltran S.L.,,USD,businessCentral,2024-12-09,2025-01-03,2026-08-31,20,True,False,False,False,no_debt,2,0,212,415,415648,ok
COMP_1090,GROUP_0070,Grupo Zubiri S.L.,ES,EUR,,2023-03-21,2024-09-01,2026-08-31,24,False,False,True,False,no_invoices_no_debt,7,0,0,17327,9469397.83,ok
COMP_1091,GROUP_0103,Alimentaria Carrion S.L.,,EUR,,2025-03-13,2025-01-16,2026-08-31,20,False,True,True,True,no_invoices,4,7,0,17104,28713941.26,ok
COMP_1092,GROUP_0236,Servicios Bierzo S.L.,,EUR,,2026-03-02,2026-01-04,2026-08-31,8,False,False,False,False,no_invoices_no_debt,3,0,0,264,299980.34,ok
COMP_1093,GROUP_0200,Talleres Ebro S.L.,ES,EUR,netsuite,2025-03-05,2025-01-08,2026-08-31,20,True,False,False,False,no_debt,6,0,375,979,2375352,ok
COMP_1094,GROUP_0017,Comercial Cardona S.L.U.,ES,EUR,,2024-06-17,2024-09-02,2026-08-31,24,False,False,True,False,no_invoices_no_debt,2,0,0,380,4459871.1,ok
COMP_1095,GROUP_0118,Industrias Doriga S.L.U.,,EUR,businessCentral,2025-05-15,2025-03-24,2026-08-31,18,True,False,True,False,no_debt,3,0,2466,4937,3557728.85,ok
COMP_1096,GROUP_0125,Textil Ebro S.L.U.,ES,EUR,,2024-05-30,2024-09-02,2026-08-31,24,False,False,False,False,no_invoices_no_debt,6,0,0,5512,180187.37,ok
COMP_1097,GROUP_0044,Logistica Jimena S.L.U.,,EUR,businessCentral,2026-06-19,2026-01-12,2026-08-31,8,True,False,False,False,no_debt,3,0,52,101,1290327.09,ok
COMP_1098,GROUP_0103,Agricola Valverde S.L.,,EUR,,2025-03-13,2025-01-20,2026-06-30,18,False,False,False,False,no_invoices_no_debt,1,0,0,427,1195495.46,ok
COMP_1099,GROUP_0125,Quimica Olmedo S.L.,PT,EUR,,2024-05-30,2024-09-02,2025-04-14,8,False,False,False,False,no_invoices_no_debt,2,0,0,1295,0,ok
COMP_1100,GROUP_0070,Transportes Ribera S.L.,ES,EUR,businessCentral,2025-06-30,2025-06-23,2026-08-21,15,True,False,True,False,no_debt,2,0,23,138,27522477.73,low
COMP_1101,GROUP_0236,Suministros Jimena S.L.,,EUR,,2026-03-02,2026-01-15,2026-08-31,8,False,True,True,False,no_invoices,1,1,0,74,96602.71,ok
COMP_1102,GROUP_0087,Agricola Cardona S.L.,NL,EUR,,2025-10-06,2025-08-11,2026-08-29,13,False,False,True,False,no_invoices_no_debt,1,0,0,904,1018510.37,ok
COMP_1103,GROUP_0236,Quimica Herrera S.L.,,GBP,,2026-03-02,2026-01-02,2026-08-27,8,False,False,False,False,no_invoices_no_debt,5,0,0,204,184951.83,ok
COMP_1104,GROUP_0107,Electro Salazar S.L.U.,,USD,sageX3,2026-07-14,2026-02-09,2026-08-25,7,True,False,False,False,no_debt,3,0,172,491,14461203.11,ok
COMP_1105,GROUP_0094,Hermanos Arga S.L.U.,,CLP,netsuite,2024-11-07,2024-12-08,2026-08-31,21,True,False,False,False,no_debt,1,0,4301,2672,624002033,ok
COMP_1106,GROUP_0056,Distribuciones Zubiri S.L.U.,,EUR,sage200,2025-04-28,2025-03-27,2026-08-31,18,True,True,False,True,full,4,4,510,529,2037155.32,ok
COMP_1107,GROUP_0103,Construcciones Cardona S.L.U.,,EUR,,2025-03-13,2025-01-16,2026-08-31,20,False,True,True,False,no_invoices,2,3,0,3139,4575275.41,ok
COMP_1108,GROUP_0119,Servicios Moncayo S.L.,,DKK,sageIntacct,2026-03-05,2026-01-09,2026-08-31,8,True,False,False,False,no_debt,3,0,245,380,9282784.78,ok
COMP_1109,GROUP_0205,Talleres Pinilla S.L.,,EUR,,2023-11-08,2024-09-02,2026-07-16,20,True,False,False,False,no_debt,2,0,3882,2585,2149110.99,ok
COMP_1110,GROUP_0182,Industrias Arga S.L.,,EUR,netsuite,2025-12-09,2025-10-17,2026-08-31,11,True,False,True,False,no_debt,4,0,579,2918,573211.76,ok
COMP_1111,GROUP_0169,Comercial Beltran S.L.,,EUR,,2026-01-14,2025-11-24,2026-08-31,10,False,False,False,False,no_invoices_no_debt,1,0,0,361,563771.45,ok
COMP_1112,GROUP_0170,Logistica Pinilla S.L.,,EUR,,2025-06-10,2025-06-02,2026-08-28,15,False,False,False,False,no_invoices_no_debt,1,0,0,253,200008.77,ok
COMP_1113,GROUP_0018,Textil Ulzama S.L.,,EUR,businessCentral,2025-09-02,2025-07-24,2026-08-19,14,True,True,True,False,full,3,1,79,136,33750.54,ok
