company_id,month,headline,body,watch_next,guardrail_passed
COMP_1234,2025-08,"Cae 1,1 puntos hasta 38 (en tension)","El score cierra el mes en 38,0 puntos (-1,1 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es 54 % de las facturas propias pagadas tarde (-1,9 pts frente a la mediana), seguido de cobros -12 % frente a 12 meses (-1,8 pts frente a la mediana). El pilar mas debil resta 4,4 puntos de penalizacion.","Vigilar 54 % de las facturas propias pagadas tarde: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_1234,2025-09,Estable en 39 (en tension),"El score cierra el mes en 38,9 puntos (+0,9 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es cobros -10 % frente a 12 meses (-1,8 pts frente a la mediana), seguido de 52 % de las facturas propias pagadas tarde (-1,7 pts frente a la mediana). El pilar mas debil resta 4,3 puntos de penalizacion.","Vigilar cobros -10 % frente a 12 meses: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_1234,2025-10,Estable en 38 (en tension),"El score cierra el mes en 38,1 puntos (-0,8 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es 53 % de las facturas propias pagadas tarde (-1,8 pts frente a la mediana), seguido de cobros -10 % frente a 12 meses (-1,8 pts frente a la mediana). El pilar mas debil resta 4,7 puntos de penalizacion.","Vigilar 53 % de las facturas propias pagadas tarde: es el driver que marca el mes que viene, y el outlook a seis meses se mantiene plano.",True
COMP_1234,2025-11,"Sube 3,6 puntos hasta 42 (a vigilar)","El score cierra el mes en 41,7 puntos (+3,6 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es cobros -7 % frente a 12 meses (-1,7 pts frente a la mediana), seguido de 50 % de las facturas propias pagadas tarde (-1,6 pts frente a la mediana). El pilar mas debil resta 3,3 puntos de penalizacion.","Vigilar cobros -7 % frente a 12 meses: es el driver que marca el mes que viene, y el suelo del outlook a seis meses entra en una banda peor.",True
COMP_1234,2025-12,"Sube 5,1 puntos hasta 47 (a vigilar)","El score cierra el mes en 46,8 puntos (+5,1 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es cobros +0 % frente a 12 meses (-1,5 pts frente a la mediana), seguido de 47 % de las facturas propias pagadas tarde (-1,3 pts frente a la mediana). El pilar mas debil resta 1,4 puntos de penalizacion.","Vigilar cobros +0 % frente a 12 meses: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_1234,2026-01,Estable en 46 (a vigilar),"El score cierra el mes en 46,0 puntos (-0,7 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es cobros -1 % frente a 12 meses (-1,4 pts frente a la mediana), seguido de 47 % de las facturas propias pagadas tarde (-1,3 pts frente a la mediana). El pilar mas debil resta 2,4 puntos de penalizacion.","Vigilar cobros -1 % frente a 12 meses: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_1234,2026-02,Estable en 46 (a vigilar),"El score cierra el mes en 46,2 puntos (+0,2 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es cobros -3 % frente a 12 meses (-1,4 pts frente a la mediana), seguido de 4 dias en negativo (-1,3 pts frente a la mediana). El pilar mas debil resta 2,3 puntos de penalizacion.","Vigilar cobros -3 % frente a 12 meses: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_1234,2026-03,"Cae 1,0 puntos hasta 45 (a vigilar)","El score cierra el mes en 45,2 puntos (-1,0 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es cobros -3 % frente a 12 meses (-1,4 pts frente a la mediana), seguido de 48 % de las facturas propias pagadas tarde (-1,4 pts frente a la mediana). El pilar mas debil resta 2,9 puntos de penalizacion.","Vigilar cobros -3 % frente a 12 meses: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_1234,2026-04,"Cae 3,2 puntos hasta 42 (a vigilar)","El score cierra el mes en 42,0 puntos (-3,2 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es 50 % de las facturas propias pagadas tarde (-1,6 pts frente a la mediana), seguido de cobros -6 % frente a 12 meses (-1,5 pts frente a la mediana). El pilar mas debil resta 4,5 puntos de penalizacion.","Vigilar 50 % de las facturas propias pagadas tarde: es el driver que marca el mes que viene, y el suelo del outlook a seis meses entra en una banda peor.",True
COMP_1234,2026-05,"Sube 2,2 puntos hasta 44 (a vigilar)","El score cierra el mes en 44,2 puntos (+2,2 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es cobros -5 % frente a 12 meses (-1,5 pts frente a la mediana), seguido de 48 % de las facturas propias pagadas tarde (-1,4 pts frente a la mediana). El pilar mas debil resta 3,1 puntos de penalizacion.","Vigilar cobros -5 % frente a 12 meses: es el driver que marca el mes que viene, y el suelo del outlook a seis meses entra en una banda peor.",True
COMP_1234,2026-06,"Sube 2,8 puntos hasta 47 (a vigilar)","El score cierra el mes en 47,1 puntos (+2,8 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es cobros -1 % frente a 12 meses (-1,4 pts frente a la mediana), seguido de 3 dias en negativo (-1,2 pts frente a la mediana). El pilar mas debil resta 2,0 puntos de penalizacion.","Vigilar cobros -1 % frente a 12 meses: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_1234,2026-07,"Sube 2,4 puntos hasta 49 (a vigilar)","El score cierra el mes en 49,5 puntos (+2,4 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es cobros +2 % frente a 12 meses (-1,3 pts frente a la mediana), seguido de 3 dias en negativo (-1,1 pts frente a la mediana). El pilar mas debil resta 1,1 puntos de penalizacion.","Vigilar cobros +2 % frente a 12 meses: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_1234,2026-08,Estable en 50 (a vigilar),"El score cierra el mes en 50,3 puntos (+0,9 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es cobros +3 % frente a 12 meses (-1,2 pts frente a la mediana), seguido de caja minima 0,49 veces las salidas del mes (-1,1 pts frente a la mediana).","Vigilar cobros +3 % frente a 12 meses: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_1235,2025-10,Primeros meses: 50 provisional (a vigilar),"Solo hay 1 meses de historia, asi que la lectura es provisional y no dispara alertas. Lo que mas pesa en contra es caja minima 0,34 veces las salidas del mes (-1,5 pts frente a la mediana), seguido de 4 clientes efectivos (-1,1 pts frente a la mediana). El pilar mas debil resta 5,7 puntos de penalizacion.","Vigilar caja minima 0,34 veces las salidas del mes: es el driver que marca el mes que viene, y el outlook a seis meses se mantiene plano.",True
COMP_1235,2025-11,Primeros meses: 55 provisional (a vigilar),"Solo hay 2 meses de historia, asi que la lectura es provisional y no dispara alertas. Lo que mas pesa en contra es caja minima 0,42 veces las salidas del mes (-1,4 pts frente a la mediana), seguido de cobra con 45 dias de retraso (-1,0 pts frente a la mediana). El pilar mas debil resta 3,9 puntos de penalizacion.","Vigilar caja minima 0,42 veces las salidas del mes: es el driver que marca el mes que viene, y el outlook a seis meses se mantiene plano.",True
COMP_1235,2025-12,Primeros meses: 54 provisional (a vigilar),"Solo hay 3 meses de historia, asi que la lectura es provisional y no dispara alertas. Lo que mas pesa en contra es caja minima 0,45 veces las salidas del mes (-1,3 pts frente a la mediana), seguido de 4 clientes efectivos (-1,0 pts frente a la mediana). El pilar mas debil resta 4,4 puntos de penalizacion.","Vigilar caja minima 0,45 veces las salidas del mes: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_1235,2026-01,"Sube 3,1 puntos hasta 57 (a vigilar)","El score cierra el mes en 57,4 puntos (+3,1 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es caja minima 0,50 veces las salidas del mes (-1,2 pts frente a la mediana), seguido de 5 clientes efectivos (-1,0 pts frente a la mediana). El pilar mas debil resta 3,1 puntos de penalizacion.","Vigilar caja minima 0,50 veces las salidas del mes: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_1235,2026-02,"Cae 5,0 puntos hasta 52 (a vigilar)","El score cierra el mes en 52,4 puntos (-5,0 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es Seguridad Social pagada 80 % de los meses (-1,3 pts frente a la mediana), seguido de caja minima 0,42 veces las salidas del mes (-1,2 pts frente a la mediana). El pilar mas debil resta 4,4 puntos de penalizacion.","Vigilar Seguridad Social pagada 80 % de los meses: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_1235,2026-03,Estable en 52 (a vigilar),"El score cierra el mes en 52,0 puntos (-0,4 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es caja minima 0,39 veces las salidas del mes (-1,3 pts frente a la mediana), seguido de Seguridad Social pagada 83 % de los meses (-1,1 pts frente a la mediana). El pilar mas debil resta 4,5 puntos de penalizacion.","Vigilar caja minima 0,39 veces las salidas del mes: es el driver que marca el mes que viene, y el outlook a seis meses apunta a la baja.",True
COMP_1235,2026-04,"Sube 5,5 puntos hasta 58 (a vigilar)","El score cierra el mes en 57,5 puntos (+5,5 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es caja minima 0,51 veces las salidas del mes (-1,1 pts frente a la mediana), seguido de Seguridad Social pagada 83 % de los meses (-1,1 pts frente a la mediana). El pilar mas debil resta 2,2 puntos de penalizacion.","Vigilar caja minima 0,51 veces las salidas del mes: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_1235,2026-05,Estable en 58 (a vigilar),"El score cierra el mes en 57,5 puntos (-0,0 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es caja minima 0,52 veces las salidas del mes (-1,1 pts frente a la mediana), seguido de Seguridad Social pagada 83 % de los meses (-1,1 pts frente a la mediana). El pilar mas debil resta 2,5 puntos de penalizacion.","Vigilar caja minima 0,52 veces las salidas del mes: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_1235,2026-06,"Sube 4,2 puntos hasta 62 (sana)","El score cierra el mes en 61,7 puntos (+4,2 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es Seguridad Social pagada 83 % de los meses (-1,1 pts frente a la mediana), seguido de caja minima 0,60 veces las salidas del mes (-0,9 pts frente a la mediana). En el otro lado, 41 dias de colchon de caja (+0,7 pts frente a la mediana).","Vigilar Seguridad Social pagada 83 % de los meses: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_1235,2026-07,"Sube 3,1 puntos hasta 65 (sana)","El score cierra el mes en 64,8 puntos (+3,1 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es Seguridad Social pagada 83 % de los meses (-1,1 pts frente a la mediana), seguido de caja minima 0,66 veces las salidas del mes (-0,8 pts frente a la mediana). En el otro lado, 43 dias de colchon de caja (+0,9 pts frente a la mediana).","Vigilar Seguridad Social pagada 83 % de los meses: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_1235,2026-08,Estable en 66 (sana),"El score cierra el mes en 65,7 puntos (+1,0 frente al mes anterior), en mejora confirmada. Lo que mas pesa en contra es cobra con 38 dias de retraso (-0,8 pts frente a la mediana), seguido de caja minima 0,64 veces las salidas del mes (-0,8 pts frente a la mediana). En el otro lado, 43 dias de colchon de caja (+1,0 pts frente a la mediana).","Vigilar cobra con 38 dias de retraso: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_1236,2024-09,Primeros meses: 63 provisional (sana),"Solo hay 1 meses de historia, asi que la lectura es provisional y no dispara alertas. Lo que mas pesa en contra es cobros -4 % frente a 12 meses (-1,5 pts frente a la mediana), seguido de flujo operativo neto -9 % de los cobros (-1,4 pts frente a la mediana). El pilar mas debil resta 2,0 puntos de penalizacion.","Vigilar cobros -4 % frente a 12 meses: es el driver que marca el mes que viene, y el suelo del outlook a seis meses entra en una banda peor.",True
COMP_1236,2024-10,Primeros meses: 66 provisional (sana),"Solo hay 2 meses de historia, asi que la lectura es provisional y no dispara alertas. Lo que mas pesa en contra es cobros +1 % frente a 12 meses (-1,4 pts frente a la mediana), seguido de flujo operativo neto -7 % de los cobros (-1,3 pts frente a la mediana). El pilar mas debil resta 1,0 puntos de penalizacion.","Vigilar cobros +1 % frente a 12 meses: es el driver que marca el mes que viene, y el suelo del outlook a seis meses entra en una banda peor.",True
COMP_1236,2024-11,Primeros meses: 63 provisional (sana),"Solo hay 3 meses de historia, asi que la lectura es provisional y no dispara alertas. Lo que mas pesa en contra es cobros -5 % frente a 12 meses (-1,5 pts frente a la mediana), seguido de flujo operativo neto -10 % de los cobros (-1,4 pts frente a la mediana). El pilar mas debil resta 1,8 puntos de penalizacion.","Vigilar cobros -5 % frente a 12 meses: es el driver que marca el mes que viene, y el suelo del outlook a seis meses entra en una banda peor.",True
COMP_1236,2024-12,Estable en 63 (sana),"El score cierra el mes en 63,2 puntos (+0,4 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es cobros -3 % frente a 12 meses (-1,5 pts frente a la mediana), seguido de flujo operativo neto -8 % de los cobros (-1,4 pts frente a la mediana). El pilar mas debil resta 1,8 puntos de penalizacion.","Vigilar cobros -3 % frente a 12 meses: es el driver que marca el mes que viene, y el suelo del outlook a seis meses entra en una banda peor.",True
COMP_1236,2025-01,Estable en 62 (sana),"El score cierra el mes en 62,3 puntos (-0,9 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es cobros -3 % frente a 12 meses (-1,5 pts frente a la mediana), seguido de flujo operativo neto -9 % de los cobros (-1,4 pts frente a la mediana). El pilar mas debil resta 2,1 puntos de penalizacion.","Vigilar cobros -3 % frente a 12 meses: es el driver que marca el mes que viene, y el outlook a seis meses apunta a la baja.",True
COMP_1236,2025-02,Estable en 63 (sana),"El score cierra el mes en 62,5 puntos (+0,2 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es cobros -2 % frente a 12 meses (-1,4 pts frente a la mediana), seguido de flujo operativo neto -9 % de los cobros (-1,4 pts frente a la mediana). El pilar mas debil resta 2,0 puntos de penalizacion.","Vigilar cobros -2 % frente a 12 meses: es el driver que marca el mes que viene, y el outlook a seis meses apunta a la baja.",True
COMP_1236,2025-03,"Sube 2,2 puntos hasta 65 (sana)","El score cierra el mes en 64,7 puntos (+2,2 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es flujo operativo neto -9 % de los cobros (-1,4 pts frente a la mediana), seguido de cobros +1 % frente a 12 meses (-1,3 pts frente a la mediana). El pilar mas debil resta 1,6 puntos de penalizacion.","Vigilar flujo operativo neto -9 % de los cobros: es el driver que marca el mes que viene, y el suelo del outlook a seis meses entra en una banda peor.",True
COMP_1236,2025-04,"Cae 2,3 puntos hasta 62 (sana)","El score cierra el mes en 62,4 puntos (-2,3 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es flujo operativo neto -10 % de los cobros (-1,4 pts frente a la mediana), seguido de cobros -4 % frente a 12 meses (-1,4 pts frente a la mediana). El pilar mas debil resta 2,1 puntos de penalizacion.","Vigilar flujo operativo neto -10 % de los cobros: es el driver que marca el mes que viene, y el outlook a seis meses apunta a la baja.",True
COMP_1236,2025-05,Estable en 63 (sana),"El score cierra el mes en 63,1 puntos (+0,7 frente al mes anterior), tras un bache puntual ya revertido. Lo que mas pesa en contra es cobros -3 % frente a 12 meses (-1,4 pts frente a la mediana), seguido de flujo operativo neto -9 % de los cobros (-1,4 pts frente a la mediana). El pilar mas debil resta 2,0 puntos de penalizacion.","Vigilar cobros -3 % frente a 12 meses: es el driver que marca el mes que viene, y el suelo del outlook a seis meses entra en una banda peor.",True
COMP_1236,2025-06,"Sube 1,4 puntos hasta 64 (sana)","El score cierra el mes en 64,5 puntos (+1,4 frente al mes anterior), tras un bache puntual ya revertido. Lo que mas pesa en contra es flujo operativo neto -8 % de los cobros (-1,3 pts frente a la mediana), seguido de cobros +1 % frente a 12 meses (-1,3 pts frente a la mediana). El pilar mas debil resta 1,3 puntos de penalizacion.","Vigilar flujo operativo neto -8 % de los cobros: es el driver que marca el mes que viene, y el suelo del outlook a seis meses entra en una banda peor.",True
COMP_1236,2025-07,"Sube 1,6 puntos hasta 66 (sana)","El score cierra el mes en 66,0 puntos (+1,6 frente al mes anterior), tras un bache puntual ya revertido. Lo que mas pesa en contra es flujo operativo neto -7 % de los cobros (-1,3 pts frente a la mediana), seguido de cobros +2 % frente a 12 meses (-1,3 pts frente a la mediana). En el otro lado, 4,7 meses de runway (+1,4 pts frente a la mediana).","Vigilar flujo operativo neto -7 % de los cobros: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_1236,2025-08,"Sube 2,1 puntos hasta 68 (sana)","El score cierra el mes en 68,1 puntos (+2,1 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es flujo operativo neto -6 % de los cobros (-1,2 pts frente a la mediana), seguido de cobros +4 % frente a 12 meses (-1,2 pts frente a la mediana). En el otro lado, 4,9 meses de runway (+1,5 pts frente a la mediana).","Vigilar flujo operativo neto -6 % de los cobros: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_1236,2025-09,"Cae 1,5 puntos hasta 67 (sana)","El score cierra el mes en 66,6 puntos (-1,5 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es flujo operativo neto -8 % de los cobros (-1,3 pts frente a la mediana), seguido de cobros -1 % frente a 12 meses (-1,3 pts frente a la mediana). En el otro lado, 4,7 meses de runway (+1,4 pts frente a la mediana).","Vigilar flujo operativo neto -8 % de los cobros: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_1236,2025-10,Estable en 66 (sana),"El score cierra el mes en 65,9 puntos (-0,7 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es cobros -3 % frente a 12 meses (-1,4 pts frente a la mediana), seguido de flujo operativo neto -9 % de los cobros (-1,3 pts frente a la mediana). En el otro lado, 4,9 meses de runway (+1,5 pts frente a la mediana).","Vigilar cobros -3 % frente a 12 meses: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_1236,2025-11,Estable en 66 (sana),"El score cierra el mes en 65,6 puntos (-0,3 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es cobros -2 % frente a 12 meses (-1,4 pts frente a la mediana), seguido de flujo operativo neto -8 % de los cobros (-1,3 pts frente a la mediana). El pilar mas debil resta 1,0 puntos de penalizacion.","Vigilar cobros -2 % frente a 12 meses: es el driver que marca el mes que viene, y el suelo del outlook a seis meses entra en una banda peor.",True
COMP_1236,2025-12,Estable en 66 (sana),"El score cierra el mes en 65,8 puntos (+0,2 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es cobros -2 % frente a 12 meses (-1,4 pts frente a la mediana), seguido de flujo operativo neto -8 % de los cobros (-1,3 pts frente a la mediana). El pilar mas debil resta 1,1 puntos de penalizacion.","Vigilar cobros -2 % frente a 12 meses: es el driver que marca el mes que viene, y el suelo del outlook a seis meses entra en una banda peor.",True
COMP_1236,2026-01,"Cae 3,5 puntos hasta 62 (sana)","El score cierra el mes en 62,3 puntos (-3,5 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es cobros -8 % frente a 12 meses (-1,6 pts frente a la mediana), seguido de flujo operativo neto -11 % de los cobros (-1,5 pts frente a la mediana). El pilar mas debil resta 2,3 puntos de penalizacion.","Vigilar cobros -8 % frente a 12 meses: es el driver que marca el mes que viene, y el outlook a seis meses apunta a la baja.",True
COMP_1236,2026-02,"Cae 1,0 puntos hasta 61 (sana)","El score cierra el mes en 61,3 puntos (-1,0 frente al mes anterior), en deterioro confirmado. Lo que mas pesa en contra es cobros -7 % frente a 12 meses (-1,6 pts frente a la mediana), seguido de flujo operativo neto -10 % de los cobros (-1,5 pts frente a la mediana). El pilar mas debil resta 2,5 puntos de penalizacion.","Vigilar cobros -7 % frente a 12 meses: es el driver que marca el mes que viene, y el outlook a seis meses apunta a la baja.",True
COMP_1236,2026-03,"Sube 4,2 puntos hasta 65 (sana)","El score cierra el mes en 65,4 puntos (+4,2 frente al mes anterior), en deterioro confirmado. Lo que mas pesa en contra es cobros -0 % frente a 12 meses (-1,5 pts frente a la mediana), seguido de flujo operativo neto -7 % de los cobros (-1,4 pts frente a la mediana). El pilar mas debil resta 1,5 puntos de penalizacion.","Vigilar cobros -0 % frente a 12 meses: es el driver que marca el mes que viene, y el suelo del outlook a seis meses entra en una banda peor.",True
COMP_1236,2026-04,"Sube 1,3 puntos hasta 67 (sana)","El score cierra el mes en 66,7 puntos (+1,3 frente al mes anterior), en deterioro confirmado. Lo que mas pesa en contra es cobros +1 % frente a 12 meses (-1,4 pts frente a la mediana), seguido de flujo operativo neto -7 % de los cobros (-1,3 pts frente a la mediana). En el otro lado, 4,8 meses de runway (+1,4 pts frente a la mediana).","Vigilar cobros +1 % frente a 12 meses: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_1236,2026-05,"Cae 1,2 puntos hasta 65 (sana)","El score cierra el mes en 65,5 puntos (-1,2 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es cobros -2 % frente a 12 meses (-1,4 pts frente a la mediana), seguido de flujo operativo neto -8 % de los cobros (-1,3 pts frente a la mediana). El pilar mas debil resta 1,0 puntos de penalizacion.","Vigilar cobros -2 % frente a 12 meses: es el driver que marca el mes que viene, y el suelo del outlook a seis meses entra en una banda peor.",True
COMP_1236,2026-06,"Cae 8,0 puntos hasta 57 (a vigilar)","El score cierra el mes en 57,5 puntos (-8,0 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es cobros -13 % frente a 12 meses (-1,7 pts frente a la mediana), seguido de flujo operativo neto -13 % de los cobros (-1,6 pts frente a la mediana). El pilar mas debil resta 3,1 puntos de penalizacion.","Vigilar cobros -13 % frente a 12 meses: es el driver que marca el mes que viene, y el outlook a seis meses apunta a la baja.",True
COMP_1236,2026-07,"Cae 11,6 puntos hasta 46 (a vigilar)","El score cierra el mes en 45,8 puntos (-11,6 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es cobros -25 % frente a 12 meses (-2,1 pts frente a la mediana), seguido de flujo operativo neto -19 % de los cobros (-1,9 pts frente a la mediana). El pilar mas debil resta 6,5 puntos de penalizacion.","Vigilar cobros -25 % frente a 12 meses: es el driver que marca el mes que viene, y el outlook a seis meses apunta a la baja.",True
COMP_1236,2026-08,Estable en 45 (a vigilar),"El score cierra el mes en 45,2 puntos (-0,6 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es cobros -21 % frente a 12 meses (-2,2 pts frente a la mediana), seguido de flujo operativo neto -17 % de los cobros (-2,1 pts frente a la mediana). El pilar mas debil resta 7,4 puntos de penalizacion.","Vigilar cobros -21 % frente a 12 meses: es el driver que marca el mes que viene, y el outlook a seis meses apunta a la baja.",True
COMP_1237,2025-08,Primeros meses: 83 provisional (solida),"Solo hay 1 meses de historia, asi que la lectura es provisional y no dispara alertas. Lo que mas aporta es 6 % de las facturas propias pagadas tarde (+1,9 pts frente a la mediana).",Se mantienen las senales de fortaleza (GROWTH_NO_DSO); el suelo del outlook a seis meses entra en una banda peor.,True
COMP_1237,2025-09,Primeros meses: 87 provisional (solida),"Solo hay 2 meses de historia, asi que la lectura es provisional y no dispara alertas. Lo que mas aporta es 1 % de las facturas propias pagadas tarde (+2,3 pts frente a la mediana).",Se mantienen las senales de fortaleza (GROWTH_NO_DSO); el suelo del outlook a seis meses entra en una banda peor.,True
COMP_1237,2025-10,Primeros meses: 85 provisional (solida),"Solo hay 3 meses de historia, asi que la lectura es provisional y no dispara alertas. Lo que mas aporta es 3 % de las facturas propias pagadas tarde (+2,1 pts frente a la mediana).",Se mantienen las senales de fortaleza (GROWTH_NO_DSO); el outlook a seis meses apunta al alza.,True
COMP_1237,2025-11,Estable en 86 (solida),"El score cierra el mes en 85,7 puntos (+0,5 frente al mes anterior), sin cambios de regimen. Lo que mas aporta es 3 % de las facturas propias pagadas tarde (+2,1 pts frente a la mediana).",Se mantienen las senales de fortaleza (GROWTH_NO_DSO); el outlook a seis meses apunta al alza.,True
COMP_1237,2025-12,"Sube 2,3 puntos hasta 88 (solida)","El score cierra el mes en 88,0 puntos (+2,3 frente al mes anterior), sin cambios de regimen. Lo que mas aporta es 1 % de las facturas propias pagadas tarde (+2,3 pts frente a la mediana).",Se mantienen las senales de fortaleza (GROWTH_NO_DSO); el outlook a seis meses apunta al alza.,True
COMP_1237,2026-01,"Sube 1,1 puntos hasta 89 (solida)","El score cierra el mes en 89,1 puntos (+1,1 frente al mes anterior), sin cambios de regimen. Lo que mas aporta es 0 % de las facturas propias pagadas tarde (+2,3 pts frente a la mediana).","Se mantienen las senales de fortaleza (GROWTH_NO_DSO, PAYS_ON_TIME); el outlook a seis meses apunta al alza.",True
COMP_1237,2026-02,"Cae 2,9 puntos hasta 86 (solida)","El score cierra el mes en 86,2 puntos (-2,9 frente al mes anterior), sin cambios de regimen. Lo que mas aporta es 58 dias de colchon de caja (+2,1 pts frente a la mediana).","Se mantienen las senales de fortaleza (GROWTH_NO_DSO, PAYS_ON_TIME); el suelo del outlook a seis meses entra en una banda peor.",True
COMP_1237,2026-03,"Sube 6,4 puntos hasta 93 (solida)","El score cierra el mes en 92,6 puntos (+6,4 frente al mes anterior), sin cambios de regimen. Lo que mas aporta es 101 dias de colchon de caja (+2,4 pts frente a la mediana).","Se mantienen las senales de fortaleza (GROWTH_NO_DSO, PAYS_ON_TIME); el outlook a seis meses apunta al alza.",True
COMP_1237,2026-04,"Cae 5,6 puntos hasta 87 (solida)","El score cierra el mes en 87,0 puntos (-5,6 frente al mes anterior), sin cambios de regimen. Lo que mas aporta es 59 dias de colchon de caja (+2,2 pts frente a la mediana).",Se mantienen las senales de fortaleza (PAYS_ON_TIME); el suelo del outlook a seis meses entra en una banda peor.,True
COMP_1237,2026-05,"Sube 5,2 puntos hasta 92 (solida)","El score cierra el mes en 92,1 puntos (+5,2 frente al mes anterior), sin cambios de regimen. Lo que mas aporta es 117 dias de colchon de caja (+2,5 pts frente a la mediana).","Se mantienen las senales de fortaleza (GROWTH_NO_DSO, PAYS_ON_TIME); el outlook a seis meses apunta al alza.",True
COMP_1237,2026-06,"Cae 2,9 puntos hasta 89 (solida)","El score cierra el mes en 89,3 puntos (-2,9 frente al mes anterior), sin cambios de regimen. Lo que mas aporta es 88 dias de colchon de caja (+2,5 pts frente a la mediana).",Se mantienen las senales de fortaleza (PAYS_ON_TIME); el outlook a seis meses apunta al alza.,True
COMP_1237,2026-07,"Sube 3,5 puntos hasta 93 (solida)","El score cierra el mes en 92,8 puntos (+3,5 frente al mes anterior), sin cambios de regimen. Lo que mas aporta es 116 dias de colchon de caja (+2,7 pts frente a la mediana).","Se mantienen las senales de fortaleza (GROWTH_NO_DSO, PAYS_ON_TIME, BUFFER_LOW_UTIL); el outlook a seis meses apunta al alza.",True
COMP_1237,2026-08,"Cae 6,3 puntos hasta 87 (solida)","El score cierra el mes en 86,5 puntos (-6,3 frente al mes anterior), sin cambios de regimen. Lo que mas aporta es 59 dias de colchon de caja (+2,4 pts frente a la mediana).",Se mantienen las senales de fortaleza (PAYS_ON_TIME); el suelo del outlook a seis meses entra en una banda peor.,True
COMP_1238,2024-09,Primeros meses: 63 provisional (sana),"Solo hay 1 meses de historia, asi que la lectura es provisional y no dispara alertas. Lo que mas pesa en contra es 23 dias de colchon de caja (-0,9 pts frente a la mediana), seguido de caja minima 0,62 veces las salidas del mes (-0,8 pts frente a la mediana). En el otro lado, deuda comercial vencida 0 % de lo recibido (+1,1 pts frente a la mediana).","Vigilar 23 dias de colchon de caja: es el driver que marca el mes que viene, y el suelo del outlook a seis meses entra en una banda peor.",True
